Date,Time,ECA: IESO-Ontario Demand Historic Forecast,RTO: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Actual
22/11/2022,2:00,13717.8,14168.1,14168.1,14427.96
22/11/2022,3:00,13501.1,13966.25,13966.25,14280.44
22/11/2022,4:00,13433.7,13932.1,13932.1,14344.8
22/11/2022,5:00,13597.5,14095.2,14095.2,14626.01
22/11/2022,6:00,14190.1,14720.6,14720.6,15266.74
22/11/2022,7:00,15431.4,15957.35,15957.35,16301.5
22/11/2022,8:00,16660,17176,17176,17442.72
22/11/2022,9:00,16930.4,17329.7,17329.7,17495.78
22/11/2022,10:00,16894.9,17054.8,17054.8,17190.71
22/11/2022,11:00,16718.8,16771.45,16771.45,17236.57
22/11/2022,12:00,16546.9,16644.3,16644.3,16887.86
22/11/2022,13:00,16519.9,16626.35,16626.35,16671.14
22/11/2022,14:00,16578.2,16875.8,16875.8,16629.73
22/11/2022,15:00,16725.2,17015.7,17015.7,16712.07
22/11/2022,16:00,17068.2,17276.9,17276.9,17236.21
22/11/2022,17:00,17885.9,18078.7,18078.7,18298.34
22/11/2022,18:00,18631.4,18879.8,18879.8,18958.98
22/11/2022,19:00,18192.5,18438.6,18438.6,18630.84
22/11/2022,20:00,17740.7,18016.35,18016.35,18244.67
22/11/2022,21:00,17329.9,17597,17597,18070.63
22/11/2022,22:00,16634.5,16828.8,16828.8,17381.22
22/11/2022,23:00,15563.1,15815.1,15815.1,16392.96
22/11/2022,24:00:00,14639,14902.9,14902.9,15304.48
23/11/2022,1:00,14192.9,14351.75,14351.75,14700.27
23/11/2022,2:00,13787.5,13916.05,13916.05,14418.38
23/11/2022,3:00,13542.2,13711.7,13711.7,14362.04
23/11/2022,4:00,13497.3,13682.75,13682.75,14303.98
23/11/2022,5:00,13655.2,13794.15,13794.15,14429.31
23/11/2022,6:00,14264.3,14450.55,14450.55,14967.07
23/11/2022,7:00,15538.6,15699.4,15699.4,16018.78
23/11/2022,8:00,16753.7,16932.3,16932.3,17165.07
23/11/2022,9:00,16997.5,17171.4,17171.4,17492.03
23/11/2022,10:00,16909.4,16903,16903,17205.98
23/11/2022,11:00,16687.4,16616.95,16616.95,16799.44
23/11/2022,12:00,16541.4,16408,16408,16310.28
23/11/2022,13:00,16483.9,16303.8,16303.8,15989.47
23/11/2022,14:00,16589.7,16309.25,16309.25,15923.92
23/11/2022,15:00,16743.5,16512.05,16512.05,16035.18
23/11/2022,16:00,17084.7,16868.9,16868.9,16747.56
23/11/2022,17:00,17905.1,17665.6,17665.6,17540.05
23/11/2022,18:00,18679.2,18659.3,18659.3,18421.61
23/11/2022,19:00,18257.4,18355,18355,18208.09
23/11/2022,20:00,17811,18024.05,18024.05,17985.85
23/11/2022,21:00,17417.4,17662.25,17662.25,17661.69
23/11/2022,22:00,16737.1,16838.6,16838.6,17020.07
23/11/2022,23:00,15671.8,15826.5,15826.5,16057.58
23/11/2022,24:00:00,14751.2,15027.8,15027.8,15035.92
24/11/2022,1:00,14153.1,14375.85,14375.85,14392.14
24/11/2022,2:00,13756.8,13954.65,13954.65,13982.39
24/11/2022,3:00,13521.9,13712.6,13712.6,13734.43
24/11/2022,4:00,13467.3,13664.25,13664.25,13696.85
24/11/2022,5:00,13637.2,13765.4,13765.4,13880.19
24/11/2022,6:00,14252.4,14389.8,14389.8,14527.5
24/11/2022,7:00,15516.2,15676.9,15676.9,15791.01
24/11/2022,8:00,16719.4,16873.8,16873.8,17108
24/11/2022,9:00,16987.2,17096.05,17096.05,17239.45
24/11/2022,10:00,16874.6,16822.45,16822.45,16989.08
24/11/2022,11:00,16631.3,16663.35,16663.35,16609.84
24/11/2022,12:00,16565.1,16421.15,16421.15,16252.54
24/11/2022,13:00,16536,16361,16361,15757.45
24/11/2022,14:00,16647.8,16448.95,16448.95,15590.77
24/11/2022,15:00,16770.6,16590.75,16590.75,15769.7
24/11/2022,16:00,17090.1,16912.85,16912.85,16460.02
24/11/2022,17:00,17848.9,17612.65,17612.65,17322.49
24/11/2022,18:00,18612.3,18495.45,18495.45,17939.87
24/11/2022,19:00,18220.7,18194.55,18194.55,17497.44
24/11/2022,20:00,17827.5,17823.55,17823.55,17248.45
24/11/2022,21:00,17450,17454.2,17454.2,16833.31
24/11/2022,22:00,16794.4,16668.75,16668.75,16406.41
24/11/2022,23:00,15759.3,15660.4,15660.4,15446.99
24/11/2022,24:00:00,14829,14767.85,14767.85,14333.74
25/11/2022,1:00,14155.6,13932.35,13932.35,13754.32
25/11/2022,2:00,13763.9,13527.6,13527.6,13298.35
25/11/2022,3:00,13505.5,13274.25,13274.25,13247.71
25/11/2022,4:00,13485,13224.05,13224.05,13182.84
25/11/2022,5:00,13647,13364.45,13364.45,13240.83
25/11/2022,6:00,14230.5,13968.95,13968.95,13768.67
25/11/2022,7:00,15452,15158.55,15158.55,14901.16
25/11/2022,8:00,16613.9,16387.95,16387.95,16045.38
25/11/2022,9:00,17018.4,16875.7,16875.7,16827.36
25/11/2022,10:00,16981,16843.1,16843.1,17194.11
25/11/2022,11:00,16744.6,16775.9,16775.9,16934.85
25/11/2022,12:00,16683.2,16748.05,16748.05,16439.87
25/11/2022,13:00,16576.6,16684.75,16684.75,16334.79
25/11/2022,14:00,16666.6,16692.55,16692.55,16326.02
25/11/2022,15:00,16791.5,16682.95,16682.95,16459.96
25/11/2022,16:00,17054.9,16830.7,16830.7,16899.04
25/11/2022,17:00,17700.6,17451.35,17451.35,17755.04
25/11/2022,18:00,18331,18004.2,18004.2,18244.63
25/11/2022,19:00,17850.2,17611,17611,17733.22
25/11/2022,20:00,17430.9,17190.9,17190.9,17368.65
25/11/2022,21:00,17100.1,16880.45,16880.45,17210.67
25/11/2022,22:00,16488.1,16261.2,16261.2,16650.77
25/11/2022,23:00,15573.8,15350.6,15350.6,15719.09
25/11/2022,24:00:00,14768.6,14483.5,14483.5,14757.02
26/11/2022,1:00,13823.7,13844.35,13844.35,14159.33
26/11/2022,2:00,13459.2,13535.05,13535.05,13687.93
26/11/2022,3:00,13184.2,13300.05,13300.05,13381.73
26/11/2022,4:00,13097.2,13242.35,13242.35,13037.63
26/11/2022,5:00,12995,13173.15,13173.15,13067.51
26/11/2022,6:00,13189,13386.1,13386.1,13402.39
26/11/2022,7:00,13848.9,13902.15,13902.15,13844.1
26/11/2022,8:00,14566.9,14493.6,14493.6,14449.07
26/11/2022,9:00,15149.2,14774.9,14774.9,14749.52
26/11/2022,10:00,15594.5,14998.85,14998.85,14593.07
26/11/2022,11:00,15915.3,15030.45,15030.45,14376.27
26/11/2022,12:00,15967.7,14723,14723,13841.12
26/11/2022,13:00,15989.8,14659.95,14659.95,13672.05
26/11/2022,14:00,15837.6,14626.05,14626.05,13713.19
26/11/2022,15:00,15942.6,14632.25,14632.25,13796.89
26/11/2022,16:00,16328.8,15001.4,15001.4,14525.52
26/11/2022,17:00,17176.1,15853.75,15853.75,15613.74
26/11/2022,18:00,17707.3,16772.05,16772.05,16345.04
26/11/2022,19:00,17272.2,16340.35,16340.35,16266.12
26/11/2022,20:00,16679.3,15798.1,15798.1,15891.76
26/11/2022,21:00,16108.8,15450.5,15450.5,15396.59
26/11/2022,22:00,15568,14910.8,14910.8,14950.2
26/11/2022,23:00,14909.9,14181.8,14181.8,14135.81
26/11/2022,24:00:00,14344.2,13783.75,13783.75,13488.12
27/11/2022,1:00,13741.7,13166.6,13166.6,13245.98
27/11/2022,2:00,13368.6,12768.55,12768.55,12783.59
27/11/2022,3:00,13127.4,12531.7,12531.7,12534.61
27/11/2022,4:00,13015.5,12462.25,12462.25,12590.26
27/11/2022,5:00,13063.6,12483.05,12483.05,12785.38
27/11/2022,6:00,13294.7,12692.95,12692.95,12805.26
27/11/2022,7:00,13656,13167.2,13167.2,13272.42
27/11/2022,8:00,14350.8,13847.6,13847.6,13923.34
27/11/2022,9:00,15030.7,14508.35,14508.35,14488.58
27/11/2022,10:00,15402.1,14730.35,14730.35,14801.94
27/11/2022,11:00,15609.4,14948.45,14948.45,15289.67
27/11/2022,12:00,15810.1,15218.1,15218.1,15675.61
27/11/2022,13:00,15909.9,15349.75,15349.75,15752.68
27/11/2022,14:00,15939.5,15646.15,15646.15,15983.79
27/11/2022,15:00,16138.2,15801.4,15801.4,16282.1
27/11/2022,16:00,16533.8,16182.15,16182.15,16744.06
27/11/2022,17:00,17422.7,16885.8,16885.8,17010.17
27/11/2022,18:00,18307.7,17648.65,17648.65,17463.82
27/11/2022,19:00,17733.5,17011.25,17011.25,16846.94
27/11/2022,20:00,17183.8,16585.5,16585.5,16671.67
27/11/2022,21:00,16822.3,16202.1,16202.1,16284.33
27/11/2022,22:00,16236.7,15636.2,15636.2,15691.39
27/11/2022,23:00,15410.7,14834.65,14834.65,15227.17
27/11/2022,24:00:00,14300.6,13930.55,13930.55,14184.1
28/11/2022,1:00,13526.2,13403.25,13403.25,13471.43
28/11/2022,2:00,13203.7,13103.25,13103.25,13086.12
28/11/2022,3:00,13016.1,12898.45,12898.45,12990.24
28/11/2022,4:00,12990.5,12902.55,12902.55,13304.49
28/11/2022,5:00,13269.4,13093.5,13093.5,13484.93
28/11/2022,6:00,13942.7,13840.25,13840.25,14258.01
28/11/2022,7:00,15222.6,15089.05,15089.05,15517.91
28/11/2022,8:00,16509.9,16432.75,16432.75,16745.24
28/11/2022,9:00,16838.5,16995.95,16995.95,17232.05
28/11/2022,10:00,16826.8,17019.4,17019.4,17273.3
28/11/2022,11:00,16648.8,16888.45,16888.45,17476.06
28/11/2022,12:00,16611.9,16560.25,16560.25,17673.29
28/11/2022,13:00,16610.1,16481.55,16481.55,17704.24
28/11/2022,14:00,16725.6,16500.45,16500.45,17783.16
28/11/2022,15:00,16905.8,16480.8,16480.8,17824.63
28/11/2022,16:00,17228.6,16850.15,16850.15,18089.82
28/11/2022,17:00,18082.3,17821.15,17821.15,18638.6
28/11/2022,18:00,18909.4,18878.65,18878.65,19360.08
28/11/2022,19:00,18466.2,18505.85,18505.85,18808.99
28/11/2022,20:00,18022.8,18056.3,18056.3,18446.04
28/11/2022,21:00,17626.1,17602.1,17602.1,17996.91
28/11/2022,22:00,16896.7,16861.1,16861.1,17347.79
28/11/2022,23:00,15845.4,15823,15823,16263.07
28/11/2022,24:00:00,14868.2,14835.1,14835.1,14944.88
29/11/2022,1:00,14177.5,14222.05,14222.05,14353.49
29/11/2022,2:00,13790.6,13855.95,13855.95,13963.02
29/11/2022,3:00,13521.6,13608.75,13608.75,13799.64
29/11/2022,4:00,13475,13531.1,13531.1,13756.95
29/11/2022,5:00,13687.3,13723.5,13723.5,13961.49
29/11/2022,6:00,14307.8,14271.6,14271.6,14623.08
29/11/2022,7:00,15565.8,15556.8,15556.8,15663.61
29/11/2022,8:00,16834,16834.65,16834.65,17025.76
29/11/2022,9:00,17176.4,17167,17167,17528.22
29/11/2022,10:00,17152.9,16991.35,16991.35,17576.78
29/11/2022,11:00,16967,16929.6,16929.6,17568.99
29/11/2022,12:00,16856.4,16853.7,16853.7,17434.78
29/11/2022,13:00,16807.8,16715.6,16715.6,17370.21
29/11/2022,14:00,16906.7,16766.15,16766.15,17294.68
29/11/2022,15:00,17135,16791.05,16791.05,17378.68
29/11/2022,16:00,17476,17030.3,17030.3,17358.72
29/11/2022,17:00,18261.1,17833.75,17833.75,18092.63
29/11/2022,18:00,19002.1,18526.75,18526.75,18412.97
29/11/2022,19:00,18594.9,18080.95,18080.95,17999.99
29/11/2022,20:00,18177.7,17634.65,17634.65,17621.83
29/11/2022,21:00,17802.9,17205.1,17205.1,17273.06
29/11/2022,22:00,17083.2,16478.55,16478.55,16722.82
29/11/2022,23:00,16013.3,15401.7,15401.7,15711.93
29/11/2022,24:00:00,14980.9,14269.85,14269.85,14537.92
30/11/2022,1:00,14355.1,13540.8,13540.8,13920.7
30/11/2022,2:00,13973.2,13186.2,13186.2,13472.02
30/11/2022,3:00,13706.7,12943.65,12943.65,13257.38
30/11/2022,4:00,13646.8,12882.25,12882.25,13213.38
30/11/2022,5:00,13843.1,13066.8,13066.8,13245.31
30/11/2022,6:00,14448.5,13613.25,13613.25,13904.15
30/11/2022,7:00,15695.8,14793.85,14793.85,15015.33
30/11/2022,8:00,16977.8,16199.1,16199.1,16379.36
30/11/2022,9:00,17331.9,16810.8,16810.8,16991.83
30/11/2022,10:00,17303.5,16990.85,16990.85,17393.11
30/11/2022,11:00,17092.6,16992.15,16992.15,17652.06
30/11/2022,12:00,16966.6,17007.75,17007.75,17757.97
30/11/2022,13:00,16872.7,16882.65,16882.65,17853.63
30/11/2022,14:00,16972,16911.8,16911.8,17745.77
30/11/2022,15:00,17194.4,16875,16875,17742.98
30/11/2022,16:00,17546.9,17003.1,17003.1,18117.79
30/11/2022,17:00,18350.9,17816.65,17816.65,18693.52
30/11/2022,18:00,19098.6,18634.3,18634.3,19145.12
30/11/2022,19:00,18711.8,18316.65,18316.65,18417.27
30/11/2022,20:00,18287.8,18004.05,18004.05,18002.84
30/11/2022,21:00,17918.8,17608.75,17608.75,17755.28
30/11/2022,22:00,17197.4,16890.15,16890.15,17228.16
30/11/2022,23:00,16114.4,15854.5,15854.5,16243.23
30/11/2022,24:00:00,15101.4,14790.25,14790.25,15290.69
1/12/2022,1:00,14276.6,14235.9,14235.9,14565.25
1/12/2022,2:00,13876.9,13855.05,13855.05,14246.38
1/12/2022,3:00,13630.2,13686.05,13686.05,14070.35
1/12/2022,4:00,13556.1,13649.65,13649.65,13942.48
1/12/2022,5:00,13794.5,13887.45,13887.45,14068.91
1/12/2022,6:00,14415,14510.4,14510.4,14827.13
1/12/2022,7:00,15634.5,15707.3,15707.3,16013.78
1/12/2022,8:00,16931.6,17005.55,17005.55,17382.7
1/12/2022,9:00,17284.3,17445.3,17445.3,17488.53
1/12/2022,10:00,17293.3,17374.9,17374.9,17299.65
1/12/2022,11:00,17092.5,17161.9,17161.9,17234.84
1/12/2022,12:00,16999.7,17111.95,17111.95,17242.92
1/12/2022,13:00,16983.1,17027.15,17027.15,17135.71
1/12/2022,14:00,17022.7,16909.25,16909.25,17176.61
1/12/2022,15:00,17197,17021.4,17021.4,17248.79
1/12/2022,16:00,17517.3,17370.25,17370.25,17630.45
1/12/2022,17:00,18266.4,18098.85,18098.85,18606.88
1/12/2022,18:00,18985.3,19060.2,19060.2,19273.24
1/12/2022,19:00,18604.5,18671.15,18671.15,18940.5
1/12/2022,20:00,18260.3,18389.65,18389.65,18533.02
1/12/2022,21:00,17918.2,18052.7,18052.7,18161.97
1/12/2022,22:00,17228.6,17318.65,17318.65,17449.57
1/12/2022,23:00,16163,16320.65,16320.65,16552.17
1/12/2022,24:00:00,15134.3,15176.7,15176.7,15409.17
2/12/2022,1:00,14549.1,14520.5,14520.5,14887.5
2/12/2022,2:00,14151.4,14089.7,14089.7,14488.36
2/12/2022,3:00,13962.4,13938.95,13938.95,14416.75
2/12/2022,4:00,13897.3,13868.6,13868.6,14134.51
2/12/2022,5:00,14096.4,14011.3,14011.3,14161.11
2/12/2022,6:00,14643.7,14502.3,14502.3,14711.59
2/12/2022,7:00,15819.9,15616.65,15616.65,15857.67
2/12/2022,8:00,17061.1,16796.95,16796.95,16934.11
2/12/2022,9:00,17464.2,17193.05,17193.05,17169.5
2/12/2022,10:00,17528.5,17091.7,17091.7,17064.04
2/12/2022,11:00,17349,16727,16727,17272.46
2/12/2022,12:00,17262.4,16619.8,16619.8,17239.74
2/12/2022,13:00,17179.1,16466.55,16466.55,16918.96
2/12/2022,14:00,17219.9,16627.7,16627.7,17301.05
2/12/2022,15:00,17365.9,16616.2,16616.2,17401.02
2/12/2022,16:00,17639.1,16834.15,16834.15,17406.92
2/12/2022,17:00,18275.6,17605.7,17605.7,17886.87
2/12/2022,18:00,18710.8,18087.3,18087.3,18227.06
2/12/2022,19:00,18246.2,17633.05,17633.05,17730.57
2/12/2022,20:00,17837.8,17115.3,17115.3,17455.08
2/12/2022,21:00,17640.3,16918.7,16918.7,17062.24
2/12/2022,22:00,16984.2,16217.65,16217.65,16372.52
2/12/2022,23:00,16057.2,15296.5,15296.5,15424.47
2/12/2022,24:00:00,15068.5,14397.65,14397.65,14568.56
3/12/2022,1:00,14327.2,13599.85,13599.85,13829.13
3/12/2022,2:00,13921.7,12999.9,12999.9,13251.72
3/12/2022,3:00,13611.4,12634.5,12634.5,12972.13
3/12/2022,4:00,13495.4,12538.7,12538.7,12805.79
3/12/2022,5:00,13514.7,12560.6,12560.6,12893.33
3/12/2022,6:00,13737.6,12936,12936,13161.34
3/12/2022,7:00,14361.6,13597.6,13597.6,13656.02
3/12/2022,8:00,15073.5,14443.85,14443.85,14514.89
3/12/2022,9:00,15541.2,15113.2,15113.2,15188.88
3/12/2022,10:00,15887.8,15494.45,15494.45,16020.84
3/12/2022,11:00,16037,15746.45,15746.45,16484.91
3/12/2022,12:00,16082.3,15564,15564,16578.27
3/12/2022,13:00,16152.9,15789.2,15789.2,16508.83
3/12/2022,14:00,15998.7,15893.75,15893.75,16554.98
3/12/2022,15:00,16058.1,15840.15,15840.15,16671.42
3/12/2022,16:00,16424.3,16185.75,16185.75,16900.35
3/12/2022,17:00,17305.8,16927.15,16927.15,17485.93
3/12/2022,18:00,18035,17642.95,17642.95,17836.09
3/12/2022,19:00,17694.6,17499.75,17499.75,17296.99
3/12/2022,20:00,17120.1,17081.55,17081.55,16892.99
3/12/2022,21:00,16619.6,16575.4,16575.4,16784.8
3/12/2022,22:00,16124.7,16006.25,16006.25,16049.11
3/12/2022,23:00,15404.2,15288.3,15288.3,15261.6
3/12/2022,24:00:00,14771.4,14558.55,14558.55,14765.27
4/12/2022,1:00,14001.5,13983.5,13983.5,14378.6
4/12/2022,2:00,13614.6,13581.25,13581.25,13981.99
4/12/2022,3:00,13339.6,13423.2,13423.2,13752.38
4/12/2022,4:00,13259.6,13333.1,13333.1,13511.43
4/12/2022,5:00,13347.7,13398.3,13398.3,13545.56
4/12/2022,6:00,13551.5,13606.15,13606.15,13937
4/12/2022,7:00,14008.6,14234.4,14234.4,14507.19
4/12/2022,8:00,14725.8,14968.45,14968.45,15133.3
4/12/2022,9:00,15329.1,15376.95,15376.95,15594.52
4/12/2022,10:00,15745,15750.05,15750.05,15575.59
4/12/2022,11:00,16068,16223.7,16223.7,15687.98
4/12/2022,12:00,16136.2,16339.45,16339.45,15428.48
4/12/2022,13:00,16222.6,16360,16360,15093.73
4/12/2022,14:00,16169.3,16376.55,16376.55,14867.69
4/12/2022,15:00,16422.7,16515.75,16515.75,15044.53
4/12/2022,16:00,16820.2,16538.45,16538.45,15795.01
4/12/2022,17:00,17679.4,17317.2,17317.2,17226.04
4/12/2022,18:00,18534.1,18433.95,18433.95,18185.45
4/12/2022,19:00,18075.7,18158.6,18158.6,17664.73
4/12/2022,20:00,17595.5,17715.2,17715.2,17234.52
4/12/2022,21:00,17252.7,17357.2,17357.2,16896.87
4/12/2022,22:00,16692.2,16684.85,16684.85,16181.58
4/12/2022,23:00,15808,15773.05,15773.05,15428.85
4/12/2022,24:00:00,14741.7,14704.55,14704.55,14697.58
5/12/2022,1:00,14228.4,14051.45,14051.45,14103.84
5/12/2022,2:00,13884.7,13692.5,13692.5,13709.61
5/12/2022,3:00,13757.4,13583.4,13583.4,13559.63
5/12/2022,4:00,13734.3,13594.1,13594.1,13494.98
5/12/2022,5:00,13963.2,13787.25,13787.25,13769.84
5/12/2022,6:00,14648.2,14427.5,14427.5,14423.77
5/12/2022,7:00,15882.6,15661.95,15661.95,15495.43
5/12/2022,8:00,17204.3,16952.65,16952.65,16941.15
5/12/2022,9:00,17513.7,17240.5,17240.5,17152.58
5/12/2022,10:00,17569.4,16999.6,16999.6,17106.63
5/12/2022,11:00,17425.5,16720.6,16720.6,16866.26
5/12/2022,12:00,17363.7,16820.8,16820.8,16905.46
5/12/2022,13:00,17303.2,16826,16826,17130.71
5/12/2022,14:00,17347.4,16874.85,16874.85,17244.3
5/12/2022,15:00,17537.9,16944.65,16944.65,17658.17
5/12/2022,16:00,17862.1,17314.15,17314.15,18148.34
5/12/2022,17:00,18689.6,18258.8,18258.8,18835.44
5/12/2022,18:00,19360.7,18933,18933,19353.29
5/12/2022,19:00,18951.7,18484.9,18484.9,18629.03
5/12/2022,20:00,18519.7,18034.3,18034.3,18069.92
5/12/2022,21:00,18210.5,17801.75,17801.75,17827.55
5/12/2022,22:00,17474.5,17039.35,17039.35,17132.73
5/12/2022,23:00,16410,16005.75,16005.75,16048.91
5/12/2022,24:00:00,15419.1,14934.3,14934.3,15096.76
6/12/2022,1:00,14618.3,14264.05,14264.05,14532.3
6/12/2022,2:00,14232.9,13851.65,13851.65,14005.28
6/12/2022,3:00,14061.9,13724.85,13724.85,13750.29
6/12/2022,4:00,14021,13727.2,13727.2,13693.54
6/12/2022,5:00,14179.2,13857.7,13857.7,13836.23
6/12/2022,6:00,14798.2,14492.8,14492.8,14382.49
6/12/2022,7:00,16019.2,15716.55,15716.55,15698.31
6/12/2022,8:00,17353.4,17048.1,17048.1,17150.15
6/12/2022,9:00,17579.7,17498.25,17498.25,17821.92
6/12/2022,10:00,17486.6,17480.45,17480.45,17936.25
6/12/2022,11:00,17315.5,17443.85,17443.85,17849.88
6/12/2022,12:00,17251.8,17492.05,17492.05,17874.75
6/12/2022,13:00,17198.5,17478.15,17478.15,17628.8
6/12/2022,14:00,17267.2,17533.25,17533.25,17980.65
6/12/2022,15:00,17473.9,17533.6,17533.6,18040.08
6/12/2022,16:00,17818.5,17709.85,17709.85,18084.38
6/12/2022,17:00,18691.2,18534,18534,18716.72
6/12/2022,18:00,19334.5,19038.2,19038.2,19138.77
6/12/2022,19:00,18968.2,18618,18618,18476.58
6/12/2022,20:00,18581.3,18186.25,18186.25,18206.86
6/12/2022,21:00,18300.8,17975,17975,17914.33
6/12/2022,22:00,17569.7,17246.55,17246.55,17352.08
6/12/2022,23:00,16491.2,16169.55,16169.55,16319.15
6/12/2022,24:00:00,15439.2,15083.55,15083.55,15089.18
7/12/2022,1:00,14608.4,14402.5,14402.5,14122.98
7/12/2022,2:00,14223.6,13942.5,13942.5,13670.24
7/12/2022,3:00,14047,13744.75,13744.75,13571.76
7/12/2022,4:00,13999.5,13737.2,13737.2,13625.96
7/12/2022,5:00,14179.2,13801.95,13801.95,13814.67
7/12/2022,6:00,14823.7,14331.3,14331.3,14393.97
7/12/2022,7:00,16047.6,15528.8,15528.8,15477.5
7/12/2022,8:00,17393.3,16917.15,16917.15,16756.47
7/12/2022,9:00,17661,17342.95,17342.95,17227.86
7/12/2022,10:00,17616.7,17525.25,17525.25,17313.86
7/12/2022,11:00,17411.2,17427.85,17427.85,17536.28
7/12/2022,12:00,17348,17456.2,17456.2,17917.99
7/12/2022,13:00,17249.4,17451,17451,18017.9
7/12/2022,14:00,17341.2,17466.15,17466.15,18009.07
7/12/2022,15:00,17583.8,17480.5,17480.5,17649.28
7/12/2022,16:00,17916,17651.6,17651.6,17702.13
7/12/2022,17:00,18744.4,18408.4,18408.4,18496.83
7/12/2022,18:00,19374.6,18910.6,18910.6,18957.84
7/12/2022,19:00,19015.7,18513.75,18513.75,18413.97
7/12/2022,20:00,18623,18108.05,18108.05,18049.24
7/12/2022,21:00,18344.8,17870.55,17870.55,17752.18
7/12/2022,22:00,17617.6,17184.1,17184.1,17100.43
7/12/2022,23:00,16532.7,16091.35,16091.35,16189.69
7/12/2022,24:00:00,15504.2,15054.5,15054.5,14982.54
8/12/2022,1:00,14646.1,14287.2,14287.2,14208.89
8/12/2022,2:00,14238,13854.1,13854.1,13758.21
8/12/2022,3:00,14029.4,13678.05,13678.05,13549.57
8/12/2022,4:00,13977.4,13642,13642,13505.13
8/12/2022,5:00,14172.1,13864.45,13864.45,13655.33
8/12/2022,6:00,14828.1,14495.45,14495.45,14373.2
8/12/2022,7:00,16059.6,15751.1,15751.1,15677.11
8/12/2022,8:00,17393.9,17106.6,17106.6,17280.24
8/12/2022,9:00,17672.2,17388.3,17388.3,17436.05
8/12/2022,10:00,17644.3,17293.7,17293.7,17302.99
8/12/2022,11:00,17406,16941.05,16941.05,17080.05
8/12/2022,12:00,17387.2,16881.6,16881.6,17117.41
8/12/2022,13:00,17296,16843.45,16843.45,17140.25
8/12/2022,14:00,17375.4,16919.75,16919.75,17079.8
8/12/2022,15:00,17605.4,16972.05,16972.05,17216.54
8/12/2022,16:00,17925.1,17329.65,17329.65,17529.88
8/12/2022,17:00,18688.8,18211.4,18211.4,18180.05
8/12/2022,18:00,19282.8,18942.6,18942.6,18901.61
8/12/2022,19:00,18973.2,18640.85,18640.85,18628.94
8/12/2022,20:00,18627.9,18312.65,18312.65,18404.24
8/12/2022,21:00,18360.2,18122.75,18122.75,18214.83
8/12/2022,22:00,17682.3,17480.7,17480.7,17488.72
8/12/2022,23:00,16616.4,16430.3,16430.3,16574.26
8/12/2022,24:00:00,15562.4,15370.25,15370.25,15622.98
9/12/2022,1:00,14841.5,14801.5,14801.5,14894.66
9/12/2022,2:00,14419.9,14387.3,14387.3,14456.34
9/12/2022,3:00,14222.6,14224.8,14224.8,14248.17
9/12/2022,4:00,14143.9,14098.35,14098.35,14169.73
9/12/2022,5:00,14311.1,14286.75,14286.75,14349.24
9/12/2022,6:00,14957.1,14846.05,14846.05,14970.27
9/12/2022,7:00,16161.5,16068.15,16068.15,16185.57
9/12/2022,8:00,17446.8,17448.5,17448.5,17655.1
9/12/2022,9:00,17830.9,17720.75,17720.75,18130.97
9/12/2022,10:00,17825.4,17517.7,17517.7,18101.03
9/12/2022,11:00,17636.6,17283.6,17283.6,17887.7
9/12/2022,12:00,17569,17144,17144,17959.56
9/12/2022,13:00,17422.4,17051.75,17051.75,17752.09
9/12/2022,14:00,17558,16965.95,16965.95,17486.58
9/12/2022,15:00,17719.8,17023.6,17023.6,17483.07
9/12/2022,16:00,17997.9,17404.25,17404.25,17732.24
9/12/2022,17:00,18665.7,18301.5,18301.5,18690.67
9/12/2022,18:00,19128.2,18930.4,18930.4,19151.47
9/12/2022,19:00,18718.2,18517.3,18517.3,18835.92
9/12/2022,20:00,18284.7,18146.85,18146.85,18551.42
9/12/2022,21:00,18038.1,18032.05,18032.05,18350.97
9/12/2022,22:00,17407.7,17432.25,17432.25,17462.31
9/12/2022,23:00,16453.9,16480.1,16480.1,16609.71
9/12/2022,24:00:00,15431.5,15376.9,15376.9,15798.5
10/12/2022,1:00,14551.6,14689.4,14689.4,15204.5
10/12/2022,2:00,14104.3,14305.85,14305.85,14786.04
10/12/2022,3:00,13830.6,14052.1,14052.1,14674.81
10/12/2022,4:00,13760.5,14027.8,14027.8,14393.13
10/12/2022,5:00,13730.2,14023.55,14023.55,14349.15
10/12/2022,6:00,13907,14217.8,14217.8,14612.62
10/12/2022,7:00,14652,15064.85,15064.85,15188.34
10/12/2022,8:00,15449.2,15726.7,15726.7,15892.19
10/12/2022,9:00,15960,16198.25,16198.25,16581.21
10/12/2022,10:00,16287.9,16419.75,16419.75,16756.1
10/12/2022,11:00,16337.9,16302.75,16302.75,16864.61
10/12/2022,12:00,16574.1,16454.5,16454.5,17144.05
10/12/2022,13:00,16561.6,16466.9,16466.9,17075.61
10/12/2022,14:00,16349.1,16215,16215,16878.8
10/12/2022,15:00,16502.9,16445.65,16445.65,17062.17
10/12/2022,16:00,16754.5,16620.25,16620.25,17727.44
10/12/2022,17:00,17694.7,17621.85,17621.85,18350.28
10/12/2022,18:00,18544.1,18669.85,18669.85,18945.55
10/12/2022,19:00,18171.3,18279.95,18279.95,18438.4
10/12/2022,20:00,17592,17721.05,17721.05,18147.61
10/12/2022,21:00,17147.7,17251.6,17251.6,17687.17
10/12/2022,22:00,16615.5,16653.85,16653.85,17088.43
