"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2022-09-13","18:00","17115.40","17914.55","17914.55","17232.66",
"2022-09-13","19:00","17017.90","17793.80","17793.80","17137.83",
"2022-09-13","20:00","17160.00","18073.60","18073.60","16968.57",
"2022-09-13","21:00","16988.50","17831.00","17831.00","17049.72",
"2022-09-13","22:00","16292.00","16955.85","16955.85","16182.42",
"2022-09-13","23:00","15164.10","15951.00","15951.00","15185.77",
"2022-09-13","24:00","14099.00","14789.25","14789.25","13978.73",
"2022-09-14","01:00","13092.00","14140.00","14140.00","13135.82",
"2022-09-14","02:00","12519.90","13464.30","13464.30","12779.49",
"2022-09-14","03:00","12274.60","13160.70","13160.70","12310.48",
"2022-09-14","04:00","12101.00","12908.45","12908.45","12195.40",
"2022-09-14","05:00","12127.80","12944.20","12944.20","12304.34",
"2022-09-14","06:00","12516.60","13315.00","13315.00","12666.96",
"2022-09-14","07:00","13659.60","14393.15","14393.15","13918.13",
"2022-09-14","08:00","14705.60","15557.90","15557.90","14913.28",
"2022-09-14","09:00","15203.90","16101.35","16101.35","15559.35",
"2022-09-14","10:00","15354.20","16245.20","16245.20","15888.78",
"2022-09-14","11:00","15588.10","16362.45","16362.45","15969.93",
"2022-09-14","12:00","15701.30","16563.05","16563.05","16141.42",
"2022-09-14","13:00","15786.40","16812.40","16812.40","16166.41",
"2022-09-14","14:00","15959.50","17014.65","17014.65","16409.67",
"2022-09-14","15:00","16000.60","17147.40","17147.40","16562.74",
"2022-09-14","16:00","16174.30","17442.90","17442.90","16729.76",
"2022-09-14","17:00","16717.10","17948.75","17948.75","17195.85",
"2022-09-14","18:00","17012.40","18306.40","18306.40","17717.88",
"2022-09-14","19:00","16949.50","18120.30","18120.30","17405.71",
"2022-09-14","20:00","17069.20","18383.25","18383.25","17168.42",
"2022-09-14","21:00","16931.30","18092.60","18092.60","16938.39",
"2022-09-14","22:00","16182.30","17170.40","17170.40","15893.87",
"2022-09-14","23:00","15071.60","16113.75","16113.75","14924.95",
"2022-09-14","24:00","14004.70","14972.65","14972.65","13855.93",
"2022-09-15","01:00","13042.60","13630.90","13630.90","12934.05",
"2022-09-15","02:00","12479.00","13030.90","13030.90","12087.08",
"2022-09-15","03:00","12242.60","12702.30","12702.30","11969.06",
"2022-09-15","04:00","12068.90","12497.95","12497.95","11934.62",
"2022-09-15","05:00","12064.20","12524.60","12524.60","12129.02",
"2022-09-15","06:00","12485.00","12941.35","12941.35","12432.93",
"2022-09-15","07:00","13642.70","14028.15","14028.15","13520.29",
"2022-09-15","08:00","14684.20","15042.40","15042.40","14404.68",
"2022-09-15","09:00","15097.70","15520.60","15520.60","14632.57",
"2022-09-15","10:00","15245.40","15622.95","15622.95","14666.92",
"2022-09-15","11:00","15398.50","15723.50","15723.50","14467.56",
"2022-09-15","12:00","15488.40","15936.80","15936.80","14471.33",
"2022-09-15","13:00","15557.30","16166.20","16166.20","14543.13",
"2022-09-15","14:00","15720.10","16507.45","16507.45","14684.38",
"2022-09-15","15:00","15756.80","16662.15","16662.15","14866.27",
"2022-09-15","16:00","15990.40","17081.85","17081.85","15144.63",
"2022-09-15","17:00","16528.90","17563.35","17563.35","15820.08",
"2022-09-15","18:00","16831.80","18022.50","18022.50","16379.74",
"2022-09-15","19:00","16788.80","17843.70","17843.70","16339.99",
"2022-09-15","20:00","16970.20","17977.05","17977.05","16390.49",
"2022-09-15","21:00","16821.40","17773.35","17773.35","16474.33",
"2022-09-15","22:00","16047.50","16920.00","16920.00","15683.58",
"2022-09-15","23:00","14959.40","15738.10","15738.10","14705.48",
"2022-09-15","24:00","13901.90","14625.15","14625.15","13722.50",
"2022-09-16","01:00","13026.20","13230.75","13230.75","12849.46",
"2022-09-16","02:00","12486.90","12690.90","12690.90","12294.29",
"2022-09-16","03:00","12186.30","12361.65","12361.65","12033.98",
"2022-09-16","04:00","12038.30","12249.15","12249.15","11896.22",
"2022-09-16","05:00","12115.40","12275.20","12275.20","12065.08",
"2022-09-16","06:00","12508.50","12710.95","12710.95","12169.08",
"2022-09-16","07:00","13594.10","13699.10","13699.10","13561.66",
"2022-09-16","08:00","14571.70","14701.15","14701.15","14715.21",
"2022-09-16","09:00","15028.90","15177.45","15177.45","15205.27",
"2022-09-16","10:00","15102.70","15294.00","15294.00","15379.63",
"2022-09-16","11:00","15330.50","15535.95","15535.95","15575.30",
"2022-09-16","12:00","15425.30","15732.55","15732.55","15891.48",
"2022-09-16","13:00","15443.10","15987.10","15987.10","15995.76",
"2022-09-16","14:00","15648.60","16496.95","16496.95","16439.32",
"2022-09-16","15:00","15592.60","16398.20","16398.20","16513.39",
"2022-09-16","16:00","15664.40","16632.35","16632.35","16510.42",
"2022-09-16","17:00","16207.50","17232.45","17232.45","16868.02",
"2022-09-16","18:00","16437.30","17544.00","17544.00","17149.65",
"2022-09-16","19:00","16357.10","17301.20","17301.20","17008.24",
"2022-09-16","20:00","16435.00","17225.50","17225.50","17093.45",
"2022-09-16","21:00","16266.70","16973.45","16973.45","16919.70",
"2022-09-16","22:00","15532.30","16203.35","16203.35","16331.94",
"2022-09-16","23:00","14498.30","15143.30","15143.30","15302.04",
"2022-09-16","24:00","13516.40","14110.05","14110.05","14209.58",
"2022-09-17","01:00","12551.10","12569.35","12569.35","13337.12",
"2022-09-17","02:00","12030.70","12022.55","12022.55","12746.83",
"2022-09-17","03:00","11719.00","11777.95","11777.95","12401.35",
"2022-09-17","04:00","11559.00","11561.10","11561.10","12193.48",
"2022-09-17","05:00","11564.60","11572.90","11572.90","12073.17",
"2022-09-17","06:00","11712.40","11753.30","11753.30","12169.32",
"2022-09-17","07:00","12192.50","12317.05","12317.05","12384.43",
"2022-09-17","08:00","12627.50","12821.25","12821.25","12819.67",
"2022-09-17","09:00","13565.30","13726.80","13726.80","13631.63",
"2022-09-17","10:00","13880.90","14089.95","14089.95","14359.86",
"2022-09-17","11:00","14067.10","14292.75","14292.75","14676.14",
"2022-09-17","12:00","14390.60","14441.65","14441.65","14752.81",
"2022-09-17","13:00","14394.20","14676.15","14676.15","14858.48",
"2022-09-17","14:00","14477.20","14899.20","14899.20","15200.86",
"2022-09-17","15:00","14526.50","15157.25","15157.25","15541.78",
"2022-09-17","16:00","14662.30","15283.45","15283.45","15668.14",
"2022-09-17","17:00","15174.90","15871.75","15871.75","16209.18",
"2022-09-17","18:00","15768.10","16365.95","16365.95","16888.77",
"2022-09-17","19:00","15756.70","16288.65","16288.65","16977.88",
"2022-09-17","20:00","15851.60","16450.95","16450.95","16533.28",
"2022-09-17","21:00","15595.10","15803.80","15803.80","16193.49",
"2022-09-17","22:00","14761.50","15125.75","15125.75","15637.43",
"2022-09-17","23:00","14020.70","14354.75","14354.75","14914.53",
"2022-09-17","24:00","13020.70","13563.90","13563.90","13836.52",
"2022-09-18","01:00","12249.20","12340.85","12340.85","12983.33",
"2022-09-18","02:00","11744.50","11869.15","11869.15","12479.62",
"2022-09-18","03:00","11485.20","11679.70","11679.70","12201.07",
"2022-09-18","04:00","11172.10","11417.10","11417.10","11959.87",
"2022-09-18","05:00","11204.10","11496.50","11496.50","12013.58",
"2022-09-18","06:00","11241.20","11546.65","11546.65","12027.73",
"2022-09-18","07:00","11702.60","11940.45","11940.45","12276.80",
"2022-09-18","08:00","11928.00","12136.90","12136.90","12698.73",
"2022-09-18","09:00","12547.30","12822.60","12822.60","13509.34",
"2022-09-18","10:00","12999.60","13527.65","13527.65","14564.63",
"2022-09-18","11:00","13312.40","14000.05","14000.05","15524.07",
"2022-09-18","12:00","13533.20","14355.55","14355.55","16199.92",
"2022-09-18","13:00","13387.00","14728.95","14728.95","16712.17",
"2022-09-18","14:00","13717.70","14992.00","14992.00","16846.72",
"2022-09-18","15:00","13860.60","15580.70","15580.70","16592.33",
"2022-09-18","16:00","14257.20","15901.50","15901.50","16395.33",
"2022-09-18","17:00","14784.90","16457.95","16457.95","16896.24",
"2022-09-18","18:00","15362.20","17071.75","17071.75","17548.13",
"2022-09-18","19:00","15362.50","17029.15","17029.15","17690.65",
"2022-09-18","20:00","15697.90","17105.10","17105.10","17770.62",
"2022-09-18","21:00","15745.30","16989.05","16989.05","17560.15",
"2022-09-18","22:00","15236.40","15860.55","15860.55","16800.85",
"2022-09-18","23:00","14491.20","15123.00","15123.00","15661.35",
"2022-09-18","24:00","13495.00","14026.25","14026.25","14556.81",
"2022-09-19","01:00","12473.80","13824.80","13824.80","13735.52",
"2022-09-19","02:00","11977.40","13330.55","13330.55","13040.49",
"2022-09-19","03:00","11803.80","13024.05","13024.05","12675.38",
"2022-09-19","04:00","11685.10","12814.75","12814.75","12511.01",
"2022-09-19","05:00","11738.10","12811.30","12811.30","12550.41",
"2022-09-19","06:00","12187.90","13249.80","13249.80","13178.02",
"2022-09-19","07:00","13483.70","14538.30","14538.30","14311.52",
"2022-09-19","08:00","14660.30","15695.05","15695.05","15586.70",
"2022-09-19","09:00","15110.40","16447.85","16447.85","16843.67",
"2022-09-19","10:00","15160.30","16913.75","16913.75","17152.97",
"2022-09-19","11:00","15397.00","17278.65","17278.65","17064.57",
"2022-09-19","12:00","15627.60","17630.05","17630.05","17286.35",
"2022-09-19","13:00","15768.70","18108.25","18108.25","17567.23",
"2022-09-19","14:00","15892.50","18461.60","18461.60","18045.42",
"2022-09-19","15:00","15927.50","18673.65","18673.65","17888.17",
"2022-09-19","16:00","16139.60","19058.00","19058.00","17876.07",
"2022-09-19","17:00","16596.70","19630.15","19630.15","18416.34",
"2022-09-19","18:00","16886.00","19831.75","19831.75","18772.21",
"2022-09-19","19:00","16902.80","19663.55","19663.55","18307.41",
"2022-09-19","20:00","17139.60","19656.55","19656.55","18022.17",
"2022-09-19","21:00","16877.90","19290.20","19290.20","17610.34",
"2022-09-19","22:00","16136.50","18202.30","18202.30","16624.94",
"2022-09-19","23:00","14939.20","17055.60","17055.60","15382.31",
"2022-09-19","24:00","13917.40","15728.30","15728.30","14144.24",
"2022-09-20","01:00","12894.70","14653.35","14653.35","13165.87",
"2022-09-20","02:00","12339.00","13907.40","13907.40","12577.33",
"2022-09-20","03:00","12107.30","13531.75","13531.75","12300.30",
"2022-09-20","04:00","11949.80","13231.40","13231.40","12031.43",
"2022-09-20","05:00","11947.20","13196.75","13196.75","12018.51",
"2022-09-20","06:00","12342.80","13611.00","13611.00","12368.14",
"2022-09-20","07:00","13588.20","14800.45","14800.45","13530.14",
"2022-09-20","08:00","14722.00","15909.00","15909.00","14926.07",
"2022-09-20","09:00","15101.40","16595.85","16595.85","15568.99",
"2022-09-20","10:00","15154.40","17024.25","17024.25","15750.63",
"2022-09-20","11:00","15275.70","17416.20","17416.20","16057.24",
"2022-09-20","12:00","15488.50","17816.00","17816.00","16356.98",
"2022-09-20","13:00","15563.20","18210.35","18210.35","16537.51",
"2022-09-20","14:00","15726.00","18896.90","18896.90","16834.70",
"2022-09-20","15:00","15718.40","19298.15","19298.15","17088.56",
"2022-09-20","16:00","15948.30","19617.25","19617.25","17297.51",
"2022-09-20","17:00","16438.90","20294.90","20294.90","17587.88",
"2022-09-20","18:00","16730.70","20556.45","20556.45","18349.65",
"2022-09-20","19:00","16751.90","20336.55","20336.55","18211.52",
"2022-09-20","20:00","16980.20","20128.40","20128.40","17964.72",
"2022-09-20","21:00","16767.70","19808.05","19808.05","17596.42",
"2022-09-20","22:00","16003.80","18895.45","18895.45","16885.23",
"2022-09-20","23:00","14854.00","17514.35","17514.35","15744.97",
"2022-09-20","24:00","13788.10","16095.55","16095.55","14579.61",
"2022-09-21","01:00","12830.10","13713.25","13713.25","13515.85",
"2022-09-21","02:00","12272.10","13100.25","13100.25","12886.02",
"2022-09-21","03:00","12037.00","12791.95","12791.95","12393.05",
"2022-09-21","04:00","11910.20","12562.20","12562.20","12214.05",
"2022-09-21","05:00","11907.50","12578.40","12578.40","12206.03",
"2022-09-21","06:00","12311.30","12971.65","12971.65","12510.09",
"2022-09-21","07:00","13573.40","14178.35","14178.35","13945.16",
"2022-09-21","08:00","14723.00","15252.05","15252.05","14758.66",
"2022-09-21","09:00","15094.70","15817.80","15817.80","15336.35",
"2022-09-21","10:00","15129.90","16138.75","16138.75","15670.93",
"2022-09-21","11:00","15251.40","16417.25","16417.25","16159.01",
"2022-09-21","12:00","15481.90","16664.45","16664.45","17040.78",
"2022-09-21","13:00","15560.30","17032.90","17032.90","17277.47",
"2022-09-21","14:00","15724.40","17606.25","17606.25","17263.28",
"2022-09-21","15:00","15677.00","17938.85","17938.85","16844.24",
"2022-09-21","16:00","15910.20","18256.60","18256.60","17028.42",
"2022-09-21","17:00","16364.40","18742.60","18742.60","18370.03",
"2022-09-21","18:00","16652.90","19274.00","19274.00","18873.42",
"2022-09-21","19:00","16693.10","18956.45","18956.45","18747.02",
"2022-09-21","20:00","16922.00","18804.80","18804.80","18785.02",
"2022-09-21","21:00","16702.50","18391.80","18391.80","18511.40",
"2022-09-21","22:00","15924.40","17530.55","17530.55","17503.12",
"2022-09-21","23:00","14797.80","16273.30","16273.30","16317.35",
"2022-09-21","24:00","13728.80","15034.40","15034.40","14789.82",
"2022-09-22","01:00","12767.50","14153.25","14153.25","13409.81",
"2022-09-22","02:00","12213.00","13533.70","13533.70","12724.84",
"2022-09-22","03:00","11980.70","13130.20","13130.20","12255.38",
"2022-09-22","04:00","11853.40","12894.00","12894.00","11982.35",
"2022-09-22","05:00","11848.30","12868.85","12868.85","11916.97",
"2022-09-22","06:00","12260.90","13282.00","13282.00","12216.52",
"2022-09-22","07:00","13526.30","14541.30","14541.30","13344.66",
"2022-09-22","08:00","14672.20","15634.25","15634.25","14395.99",
"2022-09-22","09:00","15027.70","16213.35","16213.35","14671.27",
"2022-09-22","10:00","15067.10","16328.75","16328.75","14630.42",
"2022-09-22","11:00","15115.70","16583.50","16583.50","14507.94",
"2022-09-22","12:00","15249.00","16632.35","16632.35","14812.23",
"2022-09-22","13:00","15302.80","16761.65","16761.65","14662.25",
"2022-09-22","14:00","15426.90","16908.10","16908.10","14527.51",
"2022-09-22","15:00","15381.10","17064.95","17064.95","14492.31",
"2022-09-22","16:00","15626.10","17070.05","17070.05","14342.89",
"2022-09-22","17:00","16069.40","17478.30","17478.30","14602.08",
"2022-09-22","18:00","16369.00","17805.40","17805.40","15075.42",
"2022-09-22","19:00","16438.70","17623.55","17623.55","15093.34",
"2022-09-22","20:00","16680.80","17609.65","17609.65","15492.85",
"2022-09-22","21:00","16469.40","17208.95","17208.95","15583.83",
"2022-09-22","22:00","15654.80","16241.70","16241.70","15095.33",
"2022-09-22","23:00","14565.20","15059.25","15059.25","14292.42",
"2022-09-22","24:00","13507.90","13945.10","13945.10","13348.65",
"2022-09-23","01:00","12733.80","12887.60","12887.60","12581.68",
"2022-09-23","02:00","12217.00","12319.35","12319.35","11841.90",
"2022-09-23","03:00","11956.60","12053.05","12053.05","11783.36",
"2022-09-23","04:00","11867.60","11967.40","11967.40","11730.93",
"2022-09-23","05:00","11875.70","11998.65","11998.65","11795.15",
"2022-09-23","06:00","12275.10","12418.35","12418.35","12127.53",
"2022-09-23","07:00","13440.00","13470.15","13470.15","13293.02",
"2022-09-23","08:00","14576.50","14424.50","14424.50","14490.98",
"2022-09-23","09:00","14991.80","14872.10","14872.10","14851.74",
"2022-09-23","10:00","15013.50","14852.90","14852.90","14502.06",
"2022-09-23","11:00","15072.50","14714.20","14714.20","14232.17",
"2022-09-23","12:00","15152.80","14606.90","14606.90","14209.47",
"2022-09-23","13:00","15095.10","14434.05","14434.05","13996.60",
"2022-09-23","14:00","15237.50","14666.40","14666.40","14048.58",
"2022-09-23","15:00","15105.40","14481.45","14481.45","13737.81",
"2022-09-23","16:00","15171.80","14524.05","14524.05","13761.98",
"2022-09-23","17:00","15613.30","14961.00","14961.00","14258.98",
"2022-09-23","18:00","15908.70","15328.25","15328.25","14843.79",
"2022-09-23","19:00","15940.10","15497.20","15497.20","15037.27",
"2022-09-23","20:00","16122.10","15823.15","15823.15","15478.92",
"2022-09-23","21:00","15882.80","15649.50","15649.50","15500.23",
"2022-09-23","22:00","15112.20","14867.45","14867.45","14737.59",
"2022-09-23","23:00","14128.60","13969.45","13969.45","13842.77",
"2022-09-23","24:00","13163.90","13093.45","13093.45","12974.41",
"2022-09-24","01:00","12417.60","12518.10","12518.10","12317.92",
"2022-09-24","02:00","11934.50","12121.70","12121.70","11896.12",
"2022-09-24","03:00","11590.90","11806.00","11806.00","11621.80",
"2022-09-24","04:00","11442.50","11675.15","11675.15","11461.02",
"2022-09-24","05:00","11441.60","11695.70","11695.70","11418.12",
"2022-09-24","06:00","11564.10","12012.45","12012.45","11541.73",
"2022-09-24","07:00","12123.20","12416.35","12416.35","11974.98",
"2022-09-24","08:00","12709.40","13034.60","13034.60","12533.17",
"2022-09-24","09:00","13422.40","13643.50","13643.50","12980.09",
"2022-09-24","10:00","13749.60","13691.95","13691.95","13272.34",
"2022-09-24","11:00","13834.30","13747.40","13747.40","13433.51",
"2022-09-24","12:00","14182.10","13773.75","13773.75","13488.60",
"2022-09-24","13:00","14198.90","13765.20","13765.20","13721.43",
"2022-09-24","14:00","14139.50","13664.75","13664.75","13578.35",
"2022-09-24","15:00","13952.60","13567.70","13567.70","13517.02",
"2022-09-24","16:00","14062.40","13703.35","13703.35","13616.81",
"2022-09-24","17:00","14507.40","14039.55","14039.55","13799.39",
"2022-09-24","18:00","15165.20","14710.55","14710.55","14391.55",
"2022-09-24","19:00","15418.00","14963.55","14963.55","14747.52",
"2022-09-24","20:00","15809.10","15306.30","15306.30","15015.49",
"2022-09-24","21:00","15256.90","15057.75","15057.75","14461.77",
"2022-09-24","22:00","14382.90","14360.80","14360.80","13804.89",
"2022-09-24","23:00","13602.50","13647.55","13647.55","13229.81",
"2022-09-24","24:00","12835.30","13005.95","13005.95","12628.92",
"2022-09-25","01:00","11797.10","11897.20","11897.20","11864.76",
"2022-09-25","02:00","11412.20","11588.00","11588.00","11460.79",
"2022-09-25","03:00","11149.00","11357.75","11357.75","11236.08",
"2022-09-25","04:00","10932.20","11213.30","11213.30","11101.38",
"2022-09-25","05:00","10936.60","11206.45","11206.45","11082.45",
"2022-09-25","06:00","11101.40","11360.50","11360.50","11238.17",
"2022-09-25","07:00","11616.80","11825.65","11825.65","11515.55",
"2022-09-25","08:00","12031.70","12198.30","12198.30","11925.69",
"2022-09-25","09:00","12444.50","12695.20","12695.20","12678.25",
"2022-09-25","10:00","12772.20","13071.95","13071.95","13372.57",
"2022-09-25","11:00","12951.80","13284.70","13284.70","13702.22",
"2022-09-25","12:00","13120.00","13492.75","13492.75","14059.00",
"2022-09-25","13:00","13306.60","13744.05","13744.05","14250.73",
"2022-09-25","14:00","13477.30","13868.75","13868.75","14147.42",
"2022-09-25","15:00","13649.70","13805.15","13805.15","14180.67",
"2022-09-25","16:00","13637.40","14006.05","14006.05","14260.25",
"2022-09-25","17:00","14266.00","14540.50","14540.50","14582.47",
"2022-09-25","18:00","14804.20","15057.70","15057.70","15239.34",
"2022-09-25","19:00","14938.80","15086.70","15086.70","15149.40",
"2022-09-25","20:00","15200.80","15214.95","15214.95","15344.94",
"2022-09-25","21:00","15020.70","14944.55","14944.55","14883.75",
"2022-09-25","22:00","14371.90","14408.60","14408.60","14247.84",
"2022-09-25","23:00","13639.40","13602.80","13602.80","13507.32",
"2022-09-25","24:00","12797.00","12857.90","12857.90","12592.67",
"2022-09-26","01:00","12030.80","12052.15","12052.15","11986.53",
"2022-09-26","02:00","11620.40","11644.00","11644.00","11559.18",
"2022-09-26","03:00","11457.80","11558.75","11558.75","11415.00",
"2022-09-26","04:00","11421.30","11482.65","11482.65","11283.25",
"2022-09-26","05:00","11529.00","11612.05","11612.05","11360.61",
"2022-09-26","06:00","12063.60","12083.20","12083.20","11846.95",
"2022-09-26","07:00","13330.70","13384.80","13384.80","13016.04",
"2022-09-26","08:00","14561.50","14663.75","14663.75","14210.04",
"2022-09-26","09:00","14980.00","15242.80","15242.80","14755.36",
"2022-09-26","10:00","14986.70","15130.90","15130.90","14610.28",
"2022-09-26","11:00","15030.50","15076.60","15076.60","14773.81",
"2022-09-26","12:00","15026.00","15047.80","15047.80","14838.44",
"2022-09-26","13:00","14972.70","14900.50","14900.50","14957.33",
"2022-09-26","14:00","15142.10","15043.75","15043.75","14832.20",
"2022-09-26","15:00","15085.00","14928.15","14928.15","14798.63",
"2022-09-26","16:00","15241.60","15032.60","15032.60","14835.58",
"2022-09-26","17:00","15671.20","15452.15","15452.15","15268.00",
"2022-09-26","18:00","16112.60","15829.20","15829.20","15657.20",
"2022-09-26","19:00","16234.80","16036.80","16036.80","15728.92",
"2022-09-26","20:00","16500.20","16394.30","16394.30","16084.50",
"2022-09-26","21:00","16181.20","16168.15","16168.15","15835.92",
"2022-09-26","22:00","15323.60","15308.90","15308.90","15195.67",
"2022-09-26","23:00","14265.30","14183.75","14183.75","14192.85",
"2022-09-26","24:00","13248.40","13183.25","13183.25","13105.25",
"2022-09-27","01:00","12484.40","12486.45","12486.45","12445.13",
"2022-09-27","02:00","12041.10","12069.70","12069.70","12159.63",
"2022-09-27","03:00","11814.20","11930.50","11930.50","11735.17",
"2022-09-27","04:00","11720.60","11852.25","11852.25","11642.93",
"2022-09-27","05:00","11816.90","11938.50","11938.50","11991.25",
"2022-09-27","06:00","12290.20","12412.70","12412.70","12320.23",
"2022-09-27","07:00","13528.20","13674.45","13674.45","13366.39",
"2022-09-27","08:00","14697.20","14844.45","14844.45","14636.98",
"2022-09-27","09:00","15044.80","15183.00","15183.00","15147.56",
"2022-09-27","10:00","14986.40","14961.90","14961.90","15149.58",
"2022-09-27","11:00","14969.00","14773.75","14773.75","15022.34",
"2022-09-27","12:00","14952.70","14685.15","14685.15","15133.95",
"2022-09-27","13:00","14883.90","14583.50","14583.50","14859.30",
"2022-09-27","14:00","15063.50","14632.70","14632.70","14895.21",
"2022-09-27","15:00","15012.00","14544.65","14544.65","14675.55",
"2022-09-27","16:00","15154.60","14642.35","14642.35","14838.92",
"2022-09-27","17:00","15593.10","15130.65","15130.65","15313.57",
"2022-09-27","18:00","15991.50","15626.15","15626.15","15708.27",
"2022-09-27","19:00","16125.70","15864.60","15864.60","16063.30",
"2022-09-27","20:00","16389.70","16406.20","16406.20","16329.56",
"2022-09-27","21:00","16100.80","16149.50","16149.50","16019.49",
"2022-09-27","22:00","15266.50","15384.00","15384.00","15270.97",
"2022-09-27","23:00","14284.90","14406.60","14406.60","14401.81",
"2022-09-27","24:00","13264.50","13401.60","13401.60","13528.67",
"2022-09-28","01:00","12514.20","12644.55","12644.55","12863.33",
"2022-09-28","02:00","12070.90","12216.40","12216.40","12226.38",
"2022-09-28","03:00","11860.30","12087.20","12087.20","12129.90",
"2022-09-28","04:00","11754.70","12027.65","12027.65","11888.39",
"2022-09-28","05:00","11834.50","12105.65","12105.65","11817.55",
"2022-09-28","06:00","12322.50","12622.60","12622.60","12222.18",
"2022-09-28","07:00","13552.50","13884.60","13884.60","13124.85",
"2022-09-28","08:00","14674.00","14997.60","14997.60","14614.98",
"2022-09-28","09:00","15019.90","15271.90","15271.90","15137.65",
"2022-09-28","10:00","14935.80","15041.50","15041.50","14957.83",
"2022-09-28","11:00","14857.90","14817.95","14817.95","14840.21",
"2022-09-28","12:00","14802.90","14763.45","14763.45","14815.08",
"2022-09-28","13:00","14695.40","14634.70","14634.70","14878.98",
"2022-09-28","14:00","14828.50","14631.90","14631.90","14881.23",
"2022-09-28","15:00","14778.30","14446.70","14446.70","15027.45",
"2022-09-28","16:00","14940.40","14599.55","14599.55","14973.45",
"2022-09-28","17:00","15379.30","15138.50","15138.50","15288.62",
"2022-09-28","18:00","15797.20","15648.20","15648.20","15647.02",
"2022-09-28","19:00","15993.50","15881.30","15881.30","15647.38",
"2022-09-28","20:00","16339.00","16473.50","16473.50","16184.10",
"2022-09-28","21:00","16042.30","16278.85","16278.85","15869.43",
"2022-09-28","22:00","15200.80","15548.20","15548.20","15188.24",
"2022-09-28","23:00","14268.50","14622.15","14622.15","14320.77",
"2022-09-28","24:00","13253.30","13608.45","13608.45","13443.42",
"2022-09-29","01:00","12517.60","12847.40","12847.40","12826.60",
"2022-09-29","02:00","12053.70","12464.20","12464.20","12332.02",
"2022-09-29","03:00","11852.30","12304.95","12304.95","12102.02",
"2022-09-29","04:00","11751.50","12270.40","12270.40","11911.34",
"2022-09-29","05:00","11819.80","12382.10","12382.10","11902.27",
"2022-09-29","06:00","12310.80","12919.05","12919.05","12460.13",
"2022-09-29","07:00","13553.90","14204.55","14204.55","13562.35",
"2022-09-29","08:00","14652.50","15353.75","15353.75","14820.84",
"2022-09-29","09:00","14961.20","15514.30","15514.30","15041.54",
"2022-09-29","10:00","14844.90","15234.15","15234.15","14682.55",
"2022-09-29","11:00","14747.60","14887.35","14887.35","14228.60",
"2022-09-29","12:00","14763.50","14743.40","14743.40","14105.60",
"2022-09-29","13:00","14679.70","14669.25","14669.25","14051.66",
"2022-09-29","14:00","14779.70","14647.90","14647.90","14003.14",
"2022-09-29","15:00","14746.60","14573.80","14573.80","13968.66",
"2022-09-29","16:00","14916.70","14719.95","14719.95","14198.42",
"2022-09-29","17:00","15308.70","15220.70","15220.70","14512.78",
"2022-09-29","18:00","15712.00","15723.80","15723.80","15263.94",
"2022-09-29","19:00","15929.80","16049.70","16049.70","15553.93",
"2022-09-29","20:00","16286.40","16729.05","16729.05","16083.30",
"2022-09-29","21:00","15960.80","16397.50","16397.50","15988.79",
"2022-09-29","22:00","15167.50","15685.40","15685.40","15466.38",
"2022-09-29","23:00","14245.90","14697.60","14697.60","14601.71",
"2022-09-29","24:00","13275.90","13693.50","13693.50","13651.63",
"2022-09-30","01:00","12631.30","12992.45","12992.45","12900.87",
"2022-09-30","02:00","12162.60","12518.20","12518.20","12464.87",
"2022-09-30","03:00","11921.30","12295.15","12295.15","12248.42",
"2022-09-30","04:00","11842.60","12239.95","12239.95","12178.71",
"2022-09-30","05:00","11923.90","12350.20","12350.20","12177.80",
"2022-09-30","06:00","12364.40","12835.05","12835.05","12581.83",
"2022-09-30","07:00","13549.40","14049.50","14049.50","13578.10",
"2022-09-30","08:00","14631.40","15182.30","15182.30","14718.21",
"2022-09-30","09:00","15025.00","15380.35","15380.35","14916.28",
"2022-09-30","10:00","14897.20","15003.70","15003.70","14469.24",
"2022-09-30","11:00","14839.50","14677.50","14677.50","14209.90",
"2022-09-30","12:00","14832.20","14583.40","14583.40","14166.20",
"2022-09-30","13:00","14673.60","14420.00","14420.00","14119.37",
"2022-09-30","14:00","14772.90","14461.40","14461.40","13917.32",
"2022-09-30","15:00","14653.00","14361.85","14361.85","13903.58",
"2022-09-30","16:00","14677.20","14448.65","14448.65","14205.43",
"2022-09-30","17:00","15031.40","14854.40","14854.40","14796.80",
"2022-09-30","18:00","15373.40","15356.30","15356.30","15340.52",
"2022-09-30","19:00","15572.70","15657.65","15657.65","15491.38",
"2022-09-30","20:00","15871.70","16203.15","16203.15","15790.48",
"2022-09-30","21:00","15502.90","15906.00","15906.00","15520.84",
"2022-09-30","22:00","14788.30","15207.90","15207.90","15050.63",
"2022-09-30","23:00","13932.00","14256.75","14256.75","14169.77",
"2022-09-30","24:00","13010.90","13271.05","13271.05","13183.55",
"2022-10-01","01:00","12360.80","12449.45","12449.45","12547.17",
"2022-10-01","02:00","11908.30","12045.65","12045.65","12209.39",
"2022-10-01","03:00","11615.60","11750.05","11750.05","11870.09",
"2022-10-01","04:00","11502.70","11613.25","11613.25","11726.26",
"2022-10-01","05:00","11427.70","11542.85","11542.85","11803.59",
"2022-10-01","06:00","11556.70","11752.15","11752.15","11977.42",
