Date,Time,ECA: IESO-Ontario Demand Historic Forecast,RTO: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Actual
8/01/2023,4:00,14770.8,14287.3,14287.3,14391.6
8/01/2023,5:00,14683.5,14275.85,14275.85,14378.95
8/01/2023,6:00,14920.9,14586.1,14586.1,14613.23
8/01/2023,7:00,15271,15018.5,15018.5,15025.54
8/01/2023,8:00,16010.7,15613.35,15613.35,15543.61
8/01/2023,9:00,16623.5,15791.3,15791.3,16012.74
8/01/2023,10:00,17159,15941,15941,16549.13
8/01/2023,11:00,17474.4,15904.8,15904.8,17092.06
8/01/2023,12:00,17628.1,16023.45,16023.45,17320.53
8/01/2023,13:00,17756.6,15906,15906,17395.38
8/01/2023,14:00,17739.7,15907.65,15907.65,17375.71
8/01/2023,15:00,17821.7,15949.95,15949.95,17473.31
8/01/2023,16:00,17997.6,16811.05,16811.05,17724.6
8/01/2023,17:00,18749.4,17803.4,17803.4,18327.84
8/01/2023,18:00,19560.9,18725.7,18725.7,19152.11
8/01/2023,19:00,19179.1,18445.25,18445.25,18681.57
8/01/2023,20:00,18614.9,17929.7,17929.7,18247.78
8/01/2023,21:00,18151.7,17499.15,17499.15,17849.92
8/01/2023,22:00,17570,16933.9,16933.9,17162.63
8/01/2023,23:00,16825.2,16150.2,16150.2,16285.52
8/01/2023,24:00:00,15795.5,15363.7,15363.7,15292.07
9/01/2023,1:00,15210.3,14768.4,14768.4,14655.28
9/01/2023,2:00,14926.5,14437.25,14437.25,14338.73
9/01/2023,3:00,14704.1,14270.9,14270.9,14290.23
9/01/2023,4:00,14781.9,14307.05,14307.05,14173.67
9/01/2023,5:00,15081.3,14559.2,14559.2,14485.48
9/01/2023,6:00,15713.2,15165.8,15165.8,15098.53
9/01/2023,7:00,16852.3,16256.1,16256.1,16074.51
9/01/2023,8:00,18151.7,17564.2,17564.2,17520.88
9/01/2023,9:00,18550.4,17864.95,17864.95,17805.79
9/01/2023,10:00,18565.5,17624.7,17624.7,17599.77
9/01/2023,11:00,18516.2,17269.4,17269.4,17561.43
9/01/2023,12:00,18466.2,17216.05,17216.05,17632.95
9/01/2023,13:00,18288.5,17066.05,17066.05,17423.48
9/01/2023,14:00,18292.1,16939.15,16939.15,17551.13
9/01/2023,15:00,18444.8,16983.6,16983.6,17505.36
9/01/2023,16:00,18631.6,17361.2,17361.2,17924.38
9/01/2023,17:00,19298.4,18085.7,18085.7,18786.03
9/01/2023,18:00,19980,18942.2,18942.2,19206.81
9/01/2023,19:00,19755.7,18850.7,18850.7,18700.31
9/01/2023,20:00,19357.7,18428.55,18428.55,18452.64
9/01/2023,21:00,18967.7,18044.55,18044.55,18176.47
9/01/2023,22:00,18263.6,17307.65,17307.65,17482.76
9/01/2023,23:00,17250.9,16323.25,16323.25,16751.47
9/01/2023,24:00:00,16362.3,15422.55,15422.55,15696.22
10/01/2023,1:00,15720.1,14985.2,14985.2,15064.08
10/01/2023,2:00,15382.2,14637.25,14637.25,14716.81
10/01/2023,3:00,15114.9,14432.5,14432.5,14571.09
10/01/2023,4:00,15155.7,14429.3,14429.3,14545.84
10/01/2023,5:00,15394.4,14646.9,14646.9,14831.36
10/01/2023,6:00,15965.8,15242.45,15242.45,15422.83
10/01/2023,7:00,17070.5,16365.9,16365.9,16628.19
10/01/2023,8:00,18349.3,17715.25,17715.25,17956.9
10/01/2023,9:00,18705.2,17989.9,17989.9,18328.61
10/01/2023,10:00,18638.1,17769.4,17769.4,18250.33
10/01/2023,11:00,18569.4,17576.9,17576.9,18253.67
10/01/2023,12:00,18472.9,17542.7,17542.7,18122.72
10/01/2023,13:00,18270.3,17509.7,17509.7,17742.55
10/01/2023,14:00,18264.5,17362.6,17362.6,17428.85
10/01/2023,15:00,18406.2,17475.85,17475.85,17395.65
10/01/2023,16:00,18623.2,17833.95,17833.95,18179.4
10/01/2023,17:00,19291.6,18589.15,18589.15,18889.08
10/01/2023,18:00,19931.8,19333.8,19333.8,19650.69
10/01/2023,19:00,19739.3,19167.45,19167.45,19416.59
10/01/2023,20:00,19367.1,18792.5,18792.5,19025.58
10/01/2023,21:00,19010.9,18480.1,18480.1,18490.92
10/01/2023,22:00,18314.5,17791.55,17791.55,17479.12
10/01/2023,23:00,17298.9,16791.15,16791.15,16734.56
10/01/2023,24:00:00,16374.3,15847.5,15847.5,15924.49
11/01/2023,1:00,15691.8,15290.8,15290.8,15293.55
11/01/2023,2:00,15357.6,14938.75,14938.75,14866.71
11/01/2023,3:00,15101,14706.45,14706.45,14892.44
11/01/2023,4:00,15150.1,14661.95,14661.95,14781.1
11/01/2023,5:00,15390.4,14910.55,14910.55,14907.94
11/01/2023,6:00,15954.4,15426.05,15426.05,15396.95
11/01/2023,7:00,17050.4,16570.1,16570.1,16673.34
11/01/2023,8:00,18333.6,17862.85,17862.85,18248.47
11/01/2023,9:00,18691.6,18178.9,18178.9,18690.78
11/01/2023,10:00,18615.8,18139,18139,18618.44
11/01/2023,11:00,18547.6,18178.15,18178.15,18603.97
11/01/2023,12:00,18453.1,18194.5,18194.5,18476.33
11/01/2023,13:00,18261.6,18119.6,18119.6,18596.88
11/01/2023,14:00,18247.6,18016.5,18016.5,18459.05
11/01/2023,15:00,18393.8,18091.8,18091.8,18281.28
11/01/2023,16:00,18609.8,18356,18356,18692.27
11/01/2023,17:00,19279.4,18934.95,18934.95,19176.17
11/01/2023,18:00,19919,19485.45,19485.45,19622.53
11/01/2023,19:00,19736.1,19226.05,19226.05,19203.42
11/01/2023,20:00,19361.6,18871.35,18871.35,18965.13
11/01/2023,21:00,19001.2,18488.15,18488.15,18697.36
11/01/2023,22:00,18293.5,17723.85,17723.85,18061.74
11/01/2023,23:00,17282.8,16745.05,16745.05,17082.29
11/01/2023,24:00:00,16412.9,15746.75,15746.75,16176.48
12/01/2023,1:00,15754.7,15072.1,15072.1,15293.27
12/01/2023,2:00,15410.9,14697.75,14697.75,14789.13
12/01/2023,3:00,15135.6,14511.05,14511.05,14548.76
12/01/2023,4:00,15180.3,14426.5,14426.5,14586.08
12/01/2023,5:00,15422.2,14570.05,14570.05,14850.89
12/01/2023,6:00,15994.4,15113.15,15113.15,15281.52
12/01/2023,7:00,17098.3,16159.1,16159.1,16452.85
12/01/2023,8:00,18365.5,17397.35,17397.35,17815.02
12/01/2023,9:00,18718.7,17858.25,17858.25,18383.31
12/01/2023,10:00,18639.2,17979.85,17979.85,18379.04
12/01/2023,11:00,18549.9,18276.9,18276.9,18431.63
12/01/2023,12:00,18480.8,18309.75,18309.75,18684.97
12/01/2023,13:00,18307.7,18291.25,18291.25,18659.04
12/01/2023,14:00,18268.4,18173,18173,18409.71
12/01/2023,15:00,18365.7,18128.15,18128.15,18207.76
12/01/2023,16:00,18563.6,18361.05,18361.05,18292.4
12/01/2023,17:00,19165.8,18661.15,18661.15,18612.23
12/01/2023,18:00,19773.6,18982.85,18982.85,19036.78
12/01/2023,19:00,19643,18561.15,18561.15,18532.28
12/01/2023,20:00,19304.1,18212.4,18212.4,18478.2
12/01/2023,21:00,18974.6,17943.4,17943.4,18230.19
12/01/2023,22:00,18296,17284.85,17284.85,17552.71
12/01/2023,23:00,17310.3,16234.15,16234.15,16757.01
12/01/2023,24:00:00,16443.3,15330.15,15330.15,15758.32
13/01/2023,1:00,15781.6,14713.2,14713.2,14984.52
13/01/2023,2:00,15427.1,14285.25,14285.25,14613.67
13/01/2023,3:00,15182.8,14071.4,14071.4,14531.61
13/01/2023,4:00,15197.7,14005.85,14005.85,14410.18
13/01/2023,5:00,15413.8,14133.6,14133.6,14623.13
13/01/2023,6:00,15895,14603.15,14603.15,15186.36
13/01/2023,7:00,16937.9,15606.75,15606.75,16306.09
13/01/2023,8:00,18175.5,16820.45,16820.45,17654.96
13/01/2023,9:00,18570.6,17541.4,17541.4,
13/01/2023,10:00,18546.9,17795.6,17795.6,
13/01/2023,11:00,18446.6,17982.1,17982.1,18749.27
13/01/2023,12:00,18325.4,18098.65,18098.65,19013.17
13/01/2023,13:00,18138.3,18127.9,18127.9,18867.46
13/01/2023,14:00,18063.2,17930.8,17930.8,18591.55
13/01/2023,15:00,18127.9,17895.65,17895.65,18494.98
13/01/2023,16:00,18270.6,17963.3,17963.3,18538.68
13/01/2023,17:00,18780,18450.3,18450.3,18914.88
13/01/2023,18:00,19423.8,18987.1,18987.1,19393.39
13/01/2023,19:00,19243.3,18736.65,18736.65,19217.57
13/01/2023,20:00,18885.3,18400.6,18400.6,18874.33
13/01/2023,21:00,18568,18056.45,18056.45,18559
13/01/2023,22:00,17921.8,17503.35,17503.35,17958.78
13/01/2023,23:00,17100.8,16729,16729,17224.53
13/01/2023,24:00:00,16376.5,16046.45,16046.45,16373.46
14/01/2023,1:00,15529.2,15869.35,15869.35,15596.59
14/01/2023,2:00,15256.3,15489.2,15489.2,15271.53
14/01/2023,3:00,15081.6,15298.2,15298.2,15189.42
14/01/2023,4:00,14973,15185.9,15185.9,15137.17
14/01/2023,5:00,14917.2,15278.35,15278.35,15252.75
14/01/2023,6:00,15098.9,15503.25,15503.25,15661.54
14/01/2023,7:00,15611.4,15996.8,15996.8,16146.63
14/01/2023,8:00,16290.8,16574.75,16574.75,16742.22
14/01/2023,9:00,16873.4,16969.3,16969.3,17642.87
14/01/2023,10:00,17120.4,17176.35,17176.35,18395.9
14/01/2023,11:00,17360.7,17244.75,17244.75,18210.22
14/01/2023,12:00,17659.6,16560.4,16560.4,18037.41
14/01/2023,13:00,17574.2,16595.85,16595.85,17570.8
14/01/2023,14:00,17511.2,16530.65,16530.65,16987.79
14/01/2023,15:00,17457.9,16585.45,16585.45,16726.01
14/01/2023,16:00,17913.1,17011.35,17011.35,17161.17
14/01/2023,17:00,18531.4,17885,17885,17952.79
14/01/2023,18:00,19172.7,18884.4,18884.4,19243.83
14/01/2023,19:00,19018.9,19031,19031,19180.87
14/01/2023,20:00,18408.7,18363.1,18363.1,18547.68
14/01/2023,21:00,17902.5,17886.65,17886.65,18114.51
14/01/2023,22:00,17378.2,17358.55,17358.55,17508.97
14/01/2023,23:00,16667.7,16696.4,16696.4,16860.65
14/01/2023,24:00:00,16165.3,16079,16079,16347.16
15/01/2023,1:00,15492.5,15475.2,15475.2,15658.74
15/01/2023,2:00,15136,15109,15109,15302.25
15/01/2023,3:00,14934,14903.3,14903.3,15155.21
15/01/2023,4:00,14931.6,14891.2,14891.2,15125.68
15/01/2023,5:00,14897.4,14991.5,14991.5,15177.03
15/01/2023,6:00,15131,15256.45,15256.45,15394.49
15/01/2023,7:00,15465.3,15606.05,15606.05,15710.72
15/01/2023,8:00,16105.5,16054.55,16054.55,16298.99
15/01/2023,9:00,16619.4,16109.1,16109.1,16839.25
15/01/2023,10:00,17099.8,16204.4,16204.4,16961.08
15/01/2023,11:00,17521.7,16337.2,16337.2,17012.8
15/01/2023,12:00,17662.5,16455.55,16455.55,17012.04
15/01/2023,13:00,17793.2,16553.9,16553.9,16595.55
15/01/2023,14:00,17709.4,16392.3,16392.3,16536.68
15/01/2023,15:00,17752.9,16442.2,16442.2,16528.48
15/01/2023,16:00,17913.2,16834.8,16834.8,16902.28
15/01/2023,17:00,18677.4,17800.7,17800.7,17812.28
15/01/2023,18:00,19512.5,19016.35,19016.35,18942.38
15/01/2023,19:00,19177.1,18888.9,18888.9,18961.87
15/01/2023,20:00,18645.1,18292.8,18292.8,18321.54
15/01/2023,21:00,18213.7,17816.05,17816.05,17973.67
15/01/2023,22:00,17617.8,17212.05,17212.05,17345.13
15/01/2023,23:00,16901.7,16416.8,16416.8,16441.45
15/01/2023,24:00:00,15804,15372.25,15372.25,15473.17
16/01/2023,1:00,15279.5,14968.65,14968.65,15126.94
16/01/2023,2:00,15013.5,14663.7,14663.7,14995.07
16/01/2023,3:00,14833.9,14473.1,14473.1,14662.94
16/01/2023,4:00,14896.5,14561.7,14561.7,14717.79
16/01/2023,5:00,15199.2,14791.7,14791.7,14928.74
16/01/2023,6:00,15793.6,15379.95,15379.95,15409.42
16/01/2023,7:00,16899.5,16499.75,16499.75,16462.24
16/01/2023,8:00,18223.9,17790.45,17790.45,18238.36
16/01/2023,9:00,18607.9,18156.8,18156.8,18887.47
16/01/2023,10:00,18563.9,18070.05,18070.05,18317.41
16/01/2023,11:00,18527,18008.7,18008.7,17840.13
16/01/2023,12:00,18477.5,18035.2,18035.2,17412.16
16/01/2023,13:00,18272.4,17911.05,17911.05,17108.42
16/01/2023,14:00,18216.4,17799.5,17799.5,17100.65
16/01/2023,15:00,18313.1,17811.65,17811.65,17337.51
16/01/2023,16:00,18550.9,18101.15,18101.15,17567.98
16/01/2023,17:00,19198.3,18728.4,18728.4,18472.55
16/01/2023,18:00,19885.9,19399,19399,19218.52
16/01/2023,19:00,19708.5,19199.75,19199.75,18877
16/01/2023,20:00,19305.2,18762.2,18762.2,18522.47
16/01/2023,21:00,18918.2,18296.8,18296.8,18195.08
16/01/2023,22:00,18171.4,17608.25,17608.25,17536.44
16/01/2023,23:00,17209.4,16610.4,16610.4,16534.47
16/01/2023,24:00:00,16373.6,15739.7,15739.7,15629.69
17/01/2023,1:00,15743.9,15193.25,15193.25,15092.42
17/01/2023,2:00,15422.1,14864.85,14864.85,14693.92
17/01/2023,3:00,15194.2,14704.45,14704.45,14542.94
17/01/2023,4:00,15222.4,14676.2,14676.2,14439.36
17/01/2023,5:00,15458.2,14814.65,14814.65,14646.81
17/01/2023,6:00,15999.8,15278.45,15278.45,15107.23
17/01/2023,7:00,17090.4,16283.05,16283.05,16464.11
17/01/2023,8:00,18385.4,17525.6,17525.6,17714.74
17/01/2023,9:00,18718,18023.1,18023.1,18251.67
17/01/2023,10:00,18587.2,17993.8,17993.8,18148.3
17/01/2023,11:00,18526,18199.3,18199.3,18205.35
17/01/2023,12:00,18412.8,18328.45,18328.45,18333.88
17/01/2023,13:00,18169,18409.7,18409.7,18087.38
17/01/2023,14:00,18127.3,18355.6,18355.6,18209.32
17/01/2023,15:00,18223,18309.15,18309.15,18458.11
17/01/2023,16:00,18487.8,18552.5,18552.5,18342.84
17/01/2023,17:00,19146.7,19002.55,19002.55,18433.64
17/01/2023,18:00,19791.6,19307.1,19307.1,19274.56
17/01/2023,19:00,19667.8,18807.8,18807.8,18765.97
17/01/2023,20:00,19302.6,18388.85,18388.85,18381.98
17/01/2023,21:00,18944.3,17963.5,17963.5,17799.24
17/01/2023,22:00,18206.9,17203.1,17203.1,17052.91
17/01/2023,23:00,17241.7,16229.05,16229.05,16021.63
17/01/2023,24:00:00,16364.3,15268,15268,15091.79
18/01/2023,1:00,15712.5,14757.8,14757.8,14460.51
18/01/2023,2:00,15394.5,14378.2,14378.2,14070.67
18/01/2023,3:00,15174,14196.2,14196.2,13892.42
18/01/2023,4:00,15206.8,14146.4,14146.4,13811.7
18/01/2023,5:00,15454.7,14288.75,14288.75,14051.35
18/01/2023,6:00,15993.6,14847.4,14847.4,14818.04
18/01/2023,7:00,17088.3,15928.3,15928.3,16032.4
18/01/2023,8:00,18376.5,17145,17145,17433.03
18/01/2023,9:00,18711.1,17694.95,17694.95,17913.47
18/01/2023,10:00,18576.1,17764.9,17764.9,17918.61
18/01/2023,11:00,18516,17819.25,17819.25,17992.44
18/01/2023,12:00,18392.2,17825.7,17825.7,17856.72
18/01/2023,13:00,18145.4,17762.85,17762.85,17871.42
18/01/2023,14:00,18108.8,17749.2,17749.2,17863.28
18/01/2023,15:00,18209.3,17706.6,17706.6,17836.02
18/01/2023,16:00,18469.8,17957.85,17957.85,17926.83
18/01/2023,17:00,19129.1,18481.95,18481.95,18428.89
18/01/2023,18:00,19764.8,19016.45,19016.45,19250.36
18/01/2023,19:00,19660.9,18854.1,18854.1,18602.78
18/01/2023,20:00,19299.5,18524.25,18524.25,18226.32
18/01/2023,21:00,18936.3,18147.35,18147.35,17884.42
18/01/2023,22:00,18195.4,17350,17350,17300.97
18/01/2023,23:00,17231.7,16412,16412,16494.33
18/01/2023,24:00:00,16404.7,15485.35,15485.35,15560.43
19/01/2023,1:00,15689.3,14816.05,14816.05,14813.61
19/01/2023,2:00,15369,14472.65,14472.65,14140.71
19/01/2023,3:00,15120.7,14266.65,14266.65,13856.88
19/01/2023,4:00,15149.6,14187.55,14187.55,13697.75
19/01/2023,5:00,15408.1,14371.85,14371.85,13931.52
19/01/2023,6:00,15948,14933.3,14933.3,14645.67
19/01/2023,7:00,17063.3,16049.35,16049.35,15756.03
19/01/2023,8:00,18338.5,17313,17313,17231.08
19/01/2023,9:00,18640.5,17857.15,17857.15,17828.59
19/01/2023,10:00,18499.4,17961.4,17961.4,17997.52
19/01/2023,11:00,18428.5,18252.9,18252.9,18268.48
19/01/2023,12:00,18347.4,18370.9,18370.9,18606.72
19/01/2023,13:00,18135.7,18548.65,18548.65,18624.73
19/01/2023,14:00,18078.7,18263.5,18263.5,18484.08
19/01/2023,15:00,18138.4,18129.65,18129.65,18477.3
19/01/2023,16:00,18358.5,18219.2,18219.2,18856.02
19/01/2023,17:00,18958.3,18658.15,18658.15,19378.13
19/01/2023,18:00,19543,18911.75,18911.75,19561.58
19/01/2023,19:00,19500.2,18642.05,18642.05,19141.99
19/01/2023,20:00,19193.3,18410.45,18410.45,18808.03
19/01/2023,21:00,18871.7,18033.1,18033.1,18386.58
19/01/2023,22:00,18162.8,17310.65,17310.65,17482.57
19/01/2023,23:00,17230.6,16328.65,16328.65,16504.06
19/01/2023,24:00:00,16384.8,15476.6,15476.6,15480.48
20/01/2023,1:00,15677.1,14926.7,14926.7,14761.33
20/01/2023,2:00,15327.1,14533.3,14533.3,14524.6
20/01/2023,3:00,15072.3,14357.3,14357.3,14406.13
20/01/2023,4:00,15082.8,14236.95,14236.95,14316.69
20/01/2023,5:00,15320.3,14387.95,14387.95,14480.23
20/01/2023,6:00,15819.7,14874.8,14874.8,15117.42
20/01/2023,7:00,16883.6,15920.1,15920.1,16413.88
20/01/2023,8:00,18145.5,17172.95,17172.95,17481.08
20/01/2023,9:00,18500.4,17723.5,17723.5,18352.62
20/01/2023,10:00,18429.3,18008.1,18008.1,18692.71
20/01/2023,11:00,18338.4,18056.95,18056.95,18611.11
20/01/2023,12:00,18232,18057.55,18057.55,18221.27
20/01/2023,13:00,18013.3,17931.05,17931.05,18049.62
20/01/2023,14:00,17899.5,17764.25,17764.25,18093.29
20/01/2023,15:00,17948.9,17689.45,17689.45,18225.3
20/01/2023,16:00,18103.1,17923.85,17923.85,18124.99
20/01/2023,17:00,18596.5,18304.05,18304.05,18483.6
20/01/2023,18:00,19172.7,18778.85,18778.85,19096.71
20/01/2023,19:00,19112.3,18557.15,18557.15,18936.01
20/01/2023,20:00,18794.7,18292.75,18292.75,18558.99
20/01/2023,21:00,18484.2,17927.4,17927.4,18267.34
20/01/2023,22:00,17802.7,17284.85,17284.85,17768.67
20/01/2023,23:00,17016.8,16492.95,16492.95,16946.89
20/01/2023,24:00:00,16280.8,15648.3,15648.3,16072.2
21/01/2023,1:00,15497.2,14924.6,14924.6,15310.04
21/01/2023,2:00,15217.4,14529.4,14529.4,14827.98
21/01/2023,3:00,15037.5,14335.85,14335.85,14438.83
21/01/2023,4:00,14942.5,14196.55,14196.55,14336.72
21/01/2023,5:00,14887.9,14242.7,14242.7,14307.87
21/01/2023,6:00,15092.7,14492.75,14492.75,14569.12
21/01/2023,7:00,15584.6,15039.75,15039.75,15130.77
21/01/2023,8:00,16217.1,15693.2,15693.2,15992.33
21/01/2023,9:00,16792.9,16200.4,16200.4,16757.34
21/01/2023,10:00,17023.1,16559.05,16559.05,17480.17
21/01/2023,11:00,17231.5,16672.35,16672.35,17923.72
21/01/2023,12:00,17452,16561.65,16561.65,18163.94
21/01/2023,13:00,17482.5,16395,16395,17912.67
21/01/2023,14:00,17399.9,16586.95,16586.95,17608.88
21/01/2023,15:00,17269.3,16710.1,16710.1,17509.91
21/01/2023,16:00,17686.7,16977.95,16977.95,17547.84
21/01/2023,17:00,18283.4,17573.15,17573.15,18040.7
21/01/2023,18:00,18915.6,18201.1,18201.1,18387.07
21/01/2023,19:00,18871.1,18110.4,18110.4,18127.59
21/01/2023,20:00,18270.9,17405.95,17405.95,17813.14
21/01/2023,21:00,17770,16932.75,16932.75,17283.72
21/01/2023,22:00,17244.3,16369.9,16369.9,16702.33
21/01/2023,23:00,16569.8,15595.8,15595.8,15980.56
21/01/2023,24:00:00,16127.6,15342.55,15342.55,15238.34
22/01/2023,1:00,15400.7,14780.7,14780.7,14646.38
22/01/2023,2:00,15056.7,14419.55,14419.55,14444.36
22/01/2023,3:00,14839.8,14245.85,14245.85,14017.96
22/01/2023,4:00,14836.6,14113.4,14113.4,13918.59
22/01/2023,5:00,14800.4,14180.4,14180.4,14083.41
22/01/2023,6:00,15032.4,14356.7,14356.7,14190.23
22/01/2023,7:00,15377.5,14771.05,14771.05,14358.44
22/01/2023,8:00,16029.6,15285.35,15285.35,14990.42
22/01/2023,9:00,16592.8,15884.45,15884.45,15749.34
22/01/2023,10:00,17070.1,16371.45,16371.45,16434.83
22/01/2023,11:00,17384,16640.1,16640.1,16893.56
22/01/2023,12:00,17560.5,16705.85,16705.85,17468.28
22/01/2023,13:00,17640.3,16654.25,16654.25,17691.53
22/01/2023,14:00,17615.9,16804,16804,17624.73
22/01/2023,15:00,17608.1,16859.35,16859.35,17596.16
22/01/2023,16:00,17773.2,17220.55,17220.55,17742.61
22/01/2023,17:00,18435.8,17823.45,17823.45,18171.1
22/01/2023,18:00,19186.4,18462.85,18462.85,18824.04
22/01/2023,19:00,19089,18254.15,18254.15,18772.72
22/01/2023,20:00,18473.3,17686.55,17686.55,18190.87
22/01/2023,21:00,18061.6,17333.7,17333.7,17847.76
22/01/2023,22:00,17475.7,16693.55,16693.55,17004.18
22/01/2023,23:00,16755.9,15912.65,15912.65,16157.5
22/01/2023,24:00:00,15701.2,15171.1,15171.1,15422.92
23/01/2023,1:00,15162.8,14605.4,14605.4,14767.59
23/01/2023,2:00,14900.2,14307.5,14307.5,14422.47
23/01/2023,3:00,14691.1,14086.8,14086.8,14255.44
23/01/2023,4:00,14758.8,14068,14068,14120.5
23/01/2023,5:00,15084.2,14291.2,14291.2,14395.92
23/01/2023,6:00,15685.4,14931.75,14931.75,15019.73
23/01/2023,7:00,16811.4,16086.95,16086.95,16092.86
23/01/2023,8:00,18151,17404.05,17404.05,17706.41
23/01/2023,9:00,18515.5,17798.65,17798.65,18314.9
23/01/2023,10:00,18419.2,17779.15,17779.15,18412.92
23/01/2023,11:00,18350.3,17779.5,17779.5,18646.93
23/01/2023,12:00,18239.7,17594.65,17594.65,18603.78
23/01/2023,13:00,17999,17325,17325,18335.7
23/01/2023,14:00,17975.2,17318.55,17318.55,18059.6
23/01/2023,15:00,18100,17214.65,17214.65,18079.21
23/01/2023,16:00,18315.6,17480.05,17480.05,18011.55
23/01/2023,17:00,18983.5,17995.85,17995.85,18441.83
23/01/2023,18:00,19621.3,18778.2,18778.2,18858.76
23/01/2023,19:00,19575.7,18830.35,18830.35,18588.53
23/01/2023,20:00,19210.2,18506.2,18506.2,18238.04
23/01/2023,21:00,18817.8,18077.55,18077.55,17829.31
23/01/2023,22:00,18082.1,17392.55,17392.55,17139.69
23/01/2023,23:00,17126.4,16415.65,16415.65,16220.04
23/01/2023,24:00:00,16268.1,15462,15462,15238.08
24/01/2023,1:00,15612.3,14744.6,14744.6,14579.09
24/01/2023,2:00,15283.6,14415.4,14415.4,14142.41
24/01/2023,3:00,15033.1,14207.75,14207.75,14021.53
24/01/2023,4:00,15059.4,14165.2,14165.2,13986.08
24/01/2023,5:00,15317.1,14342.65,14342.65,14223.32
24/01/2023,6:00,15873.1,14910.55,14910.55,14802.5
24/01/2023,7:00,16981.4,16026.8,16026.8,16036.83
24/01/2023,8:00,18293.4,17328.25,17328.25,17625.84
24/01/2023,9:00,18606.9,17677.4,17677.4,18059.22
24/01/2023,10:00,18451.4,17583.1,17583.1,18192.44
24/01/2023,11:00,18375.3,17529.05,17529.05,18019.01
24/01/2023,12:00,18211.2,17465.55,17465.55,17627.58
24/01/2023,13:00,17939.7,17499.85,17499.85,17226.86
24/01/2023,14:00,17910.7,17432.95,17432.95,17259.63
24/01/2023,15:00,18043,17391.9,17391.9,17387.27
24/01/2023,16:00,18274.3,17673.65,17673.65,17418.97
24/01/2023,17:00,18927.7,18336.9,18336.9,18245.58
24/01/2023,18:00,19526.1,18990.9,18990.9,19185.37
24/01/2023,19:00,19530.8,18942.1,18942.1,19182.46
24/01/2023,20:00,19205.3,18648.15,18648.15,18829.16
24/01/2023,21:00,18841.5,18279.55,18279.55,18427.68
24/01/2023,22:00,18113.9,17521.95,17521.95,17864.57
24/01/2023,23:00,17150.6,16646.35,16646.35,17002.3
24/01/2023,24:00:00,16245.6,15813.45,15813.45,16006.06
25/01/2023,1:00,15552.8,15251,15251,15395.67
25/01/2023,2:00,15233.3,14965.85,14965.85,14935.13
25/01/2023,3:00,14985.8,14757.25,14757.25,14730.22
25/01/2023,4:00,15010.2,14731.8,14731.8,14542.08
25/01/2023,5:00,15268.6,14941.8,14941.8,14774.77
25/01/2023,6:00,15825.8,15524.05,15524.05,15340.67
25/01/2023,7:00,16939.5,16652.35,16652.35,16256.48
25/01/2023,8:00,18242.7,17989,17989,17526.16
25/01/2023,9:00,18561.8,18274.45,18274.45,18072.5
25/01/2023,10:00,18406.4,18310.55,18310.55,18062.17
25/01/2023,11:00,18326.8,18335.65,18335.65,18227.92
25/01/2023,12:00,18156.4,18463.95,18463.95,18322.59
25/01/2023,13:00,17877.7,18494.95,18494.95,18468.37
25/01/2023,14:00,17851.7,18395.35,18395.35,18409.62
25/01/2023,15:00,17987.9,18441.55,18441.55,18461.96
25/01/2023,16:00,18224,18656.75,18656.75,18593.35
25/01/2023,17:00,18879.9,19165.15,19165.15,19098.2
25/01/2023,18:00,19472.3,19605.35,19605.35,19818.59
25/01/2023,19:00,19495.1,19305.25,19305.25,19674.79
25/01/2023,20:00,19175.6,18938,18938,19310.9
25/01/2023,21:00,18813.9,18599.95,18599.95,18850.79
25/01/2023,22:00,18087.9,17867.7,17867.7,17939.13
25/01/2023,23:00,17120.6,16917.7,16917.7,16812.79
25/01/2023,24:00:00,16274.7,16069,16069,15648.85
26/01/2023,1:00,15603.6,15401.15,15401.15,15249.29
26/01/2023,2:00,15271.7,15012.15,15012.15,14882.92
26/01/2023,3:00,14998,14772.85,14772.85,14746.96
26/01/2023,4:00,15025.5,14652,14652,14705.91
26/01/2023,5:00,15281.7,14782.8,14782.8,14939.19
26/01/2023,6:00,15843.5,15365.3,15365.3,15328.28
26/01/2023,7:00,16965.2,16432.7,16432.7,16617
26/01/2023,8:00,18251.6,17747.45,17747.45,17843.37
26/01/2023,9:00,18551.1,18254.25,18254.25,18380.87
26/01/2023,10:00,18379.5,18451.7,18451.7,18612.63
26/01/2023,11:00,18279.7,18624.3,18624.3,18753.28
26/01/2023,12:00,18134,18558.2,18558.2,18835
26/01/2023,13:00,17881.7,18418.95,18418.95,18661.42
26/01/2023,14:00,17839.1,18286.8,18286.8,18436.15
26/01/2023,15:00,17935,18232.05,18232.05,18354.49
26/01/2023,16:00,18142.4,18382.7,18382.7,18287.46
26/01/2023,17:00,18743.2,18933.9,18933.9,18816.85
26/01/2023,18:00,19283.1,19358.55,19358.55,19543.27
26/01/2023,19:00,19363.5,19441.95,19441.95,19490.21
26/01/2023,20:00,19096.5,19198.9,19198.9,19018.22
26/01/2023,21:00,18772.5,18882.4,18882.4,18627.19
26/01/2023,22:00,18080.7,18165.7,18165.7,17845.77
26/01/2023,23:00,17130.2,17238.3,17238.3,16897.67
26/01/2023,24:00:00,16272.3,16396.3,16396.3,15916.32
