Date,Time,ECA: IESO-Ontario Demand Historic Forecast,RTO: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Actual
6/03/2022,1:00,14002.5,14045.85,14045.85,13782.6
6/03/2022,2:00,13655.6,13687.85,13687.85,13426.66
6/03/2022,3:00,13472.8,13398.6,13398.6,13208.88
6/03/2022,4:00,13297.9,13266.15,13266.15,13020.31
6/03/2022,5:00,13382.7,13346.15,13346.15,12903.18
6/03/2022,6:00,13554.6,13479.75,13479.75,13041.51
6/03/2022,7:00,14138.5,14052.45,14052.45,13434.33
6/03/2022,8:00,14771.8,14334.5,14334.5,13683.8
6/03/2022,9:00,15053.4,14614.2,14614.2,14000.22
6/03/2022,10:00,15206.3,15149.05,15149.05,13762.04
6/03/2022,11:00,15594.3,15362.3,15362.3,13601.42
6/03/2022,12:00,15572.5,15196.3,15196.3,13684.62
6/03/2022,13:00,15650.4,15004.65,15004.65,13608.61
6/03/2022,14:00,15402.9,14777.7,14777.7,13433.72
6/03/2022,15:00,15387.8,14765.75,14765.75,13657.91
6/03/2022,16:00,15317.1,14701.6,14701.6,14096.4
6/03/2022,17:00,16119.9,15084.1,15084.1,14905.8
6/03/2022,18:00,16808.8,15738.85,15738.85,16164.17
6/03/2022,19:00,17262.6,16507.5,16507.5,16875.22
6/03/2022,20:00,17254,16559.7,16559.7,16741.3
6/03/2022,21:00,16948.2,16164.65,16164.65,16485.29
6/03/2022,22:00,16503.8,15609.85,15609.85,16064.11
6/03/2022,23:00,15638,14789.4,14789.4,15321.28
6/03/2022,24:00:00,14699.2,14037.45,14037.45,14669.48
7/03/2022,1:00,13619.7,13580.5,13580.5,14094.92
7/03/2022,2:00,13352.5,13299.7,13299.7,13678
7/03/2022,3:00,13367.9,13256.05,13256.05,13493.54
7/03/2022,4:00,13480.4,13348.6,13348.6,13554.26
7/03/2022,5:00,13774.5,13538.35,13538.35,13931.34
7/03/2022,6:00,14319.5,14158.6,14158.6,14342.28
7/03/2022,7:00,15280.7,15240.65,15240.65,15431.38
7/03/2022,8:00,16514,16229.45,16229.45,16854.72
7/03/2022,9:00,16975.7,16905.9,16905.9,17608.01
7/03/2022,10:00,16984.9,17122.3,17122.3,17693.03
7/03/2022,11:00,16635.8,17221.7,17221.7,17827.74
7/03/2022,12:00,16565,17299.95,17299.95,18212.68
7/03/2022,13:00,16825.5,17490.3,17490.3,18224.58
7/03/2022,14:00,16702.3,17336.85,17336.85,17992.38
7/03/2022,15:00,16659.8,17103.75,17103.75,17761.12
7/03/2022,16:00,16819.3,17121.5,17121.5,17993.56
7/03/2022,17:00,17235.4,17430.9,17430.9,18411.74
7/03/2022,18:00,17906.3,17733.35,17733.35,18817.02
7/03/2022,19:00,18491.6,18318.1,18318.1,18882.17
7/03/2022,20:00,18401.8,18209.85,18209.85,18918.8
7/03/2022,21:00,17884.2,17721.45,17721.45,18362.85
7/03/2022,22:00,17148.3,17004.4,17004.4,17743.9
7/03/2022,23:00,16185.4,16092.7,16092.7,16898.64
7/03/2022,24:00:00,15271.7,15169.85,15169.85,15763.46
8/03/2022,1:00,14683.3,14662.3,14662.3,14919.64
8/03/2022,2:00,14365.4,14346.25,14346.25,14551.01
8/03/2022,3:00,14280.3,14236.2,14236.2,14367.58
8/03/2022,4:00,14359,14270.8,14270.8,14465.48
8/03/2022,5:00,14650.6,14520.75,14520.75,14811.6
8/03/2022,6:00,15293.5,15156.75,15156.75,15480.08
8/03/2022,7:00,16482.2,16354.25,16354.25,16622.82
8/03/2022,8:00,17216.5,17338.35,17338.35,17365.12
8/03/2022,9:00,17493.4,17335.35,17335.35,17591.17
8/03/2022,10:00,17202.1,16901.95,16901.95,17311.2
8/03/2022,11:00,16770.7,16297.35,16297.35,16889.5
8/03/2022,12:00,16585.3,16042.3,16042.3,16342.83
8/03/2022,13:00,16448.5,15899.2,15899.2,16145.12
8/03/2022,14:00,16452.3,15816.9,15816.9,16104.93
8/03/2022,15:00,16627,15859.7,15859.7,15978.71
8/03/2022,16:00,16727.4,16080.9,16080.9,16346.68
8/03/2022,17:00,17227.2,16811.35,16811.35,17128.32
8/03/2022,18:00,17905.1,17587.6,17587.6,18029.75
8/03/2022,19:00,18547.1,18330.25,18330.25,18620.07
8/03/2022,20:00,18525.9,18463.75,18463.75,18689.58
8/03/2022,21:00,18107.7,17994.45,17994.45,18428.09
8/03/2022,22:00,17400.6,17262,17262,17758.84
8/03/2022,23:00,16428,16287.2,16287.2,16561.75
8/03/2022,24:00:00,15508.9,15379.3,15379.3,15388.28
9/03/2022,1:00,14941.9,14870.6,14870.6,14768.69
9/03/2022,2:00,14599.7,14512.6,14512.6,14365.57
9/03/2022,3:00,14442.3,14362.15,14362.15,14177.26
9/03/2022,4:00,14500.6,14397.65,14397.65,14460.38
9/03/2022,5:00,14697.3,14579,14579,14685.02
9/03/2022,6:00,15288.2,15216.5,15216.5,15108.83
9/03/2022,7:00,16368.7,16360.6,16360.6,16167.67
9/03/2022,8:00,17086.3,17254.5,17254.5,17244.78
9/03/2022,9:00,17281.2,17360.35,17360.35,17401.07
9/03/2022,10:00,16944.9,17000.5,17000.5,17070.65
9/03/2022,11:00,16560.1,16569.55,16569.55,16832.71
9/03/2022,12:00,16575.6,16368.45,16368.45,16562.89
9/03/2022,13:00,16537.2,16422.6,16422.6,16241.28
9/03/2022,14:00,16602.1,16384.7,16384.7,16022.38
9/03/2022,15:00,16748.2,16538.05,16538.05,15736.45
9/03/2022,16:00,16744.2,16565.7,16565.7,15738.98
9/03/2022,17:00,17268.6,17008.85,17008.85,16291.47
9/03/2022,18:00,17892.8,17463.4,17463.4,17254.78
9/03/2022,19:00,18496.6,18126.2,18126.2,18030.17
9/03/2022,20:00,18500.2,18238.55,18238.55,18123.8
9/03/2022,21:00,18089.7,17818.95,17818.95,17670.4
9/03/2022,22:00,17360.7,17074.35,17074.35,17073.53
9/03/2022,23:00,16324.6,16065.65,16065.65,16275.37
9/03/2022,24:00:00,15474.9,15243.75,15243.75,15254.38
10/03/2022,1:00,14660.1,14652.75,14652.75,14720.8
10/03/2022,2:00,14360.8,14320.35,14320.35,14253.04
10/03/2022,3:00,14227.3,14123.85,14123.85,14107.66
10/03/2022,4:00,14262,14192.8,14192.8,14193.08
10/03/2022,5:00,14598.1,14459,14459,14448.64
10/03/2022,6:00,15211.2,15150.8,15150.8,15050.98
10/03/2022,7:00,16322.2,16331.65,16331.65,16226.02
10/03/2022,8:00,16949.1,17212.1,17212.1,17172.07
10/03/2022,9:00,17202.1,17363.95,17363.95,17132.58
10/03/2022,10:00,16832.8,16926.75,16926.75,16435.4
10/03/2022,11:00,16428.2,16446,16446,15853.91
10/03/2022,12:00,16302.1,16146.95,16146.95,15529.63
10/03/2022,13:00,16294,16068.6,16068.6,15599.63
10/03/2022,14:00,16300,15989.6,15989.6,15475.13
10/03/2022,15:00,16452.2,16108.7,16108.7,15366.56
10/03/2022,16:00,16460.6,16213.1,16213.1,15648.63
10/03/2022,17:00,16941.7,16922.5,16922.5,16511.53
10/03/2022,18:00,17551.9,17620.2,17620.2,17625.67
10/03/2022,19:00,18272.3,18363.4,18363.4,18157.91
10/03/2022,20:00,18345.1,18554.45,18554.45,18325.78
10/03/2022,21:00,17989.7,18181.7,18181.7,18094.52
10/03/2022,22:00,17316.7,17482.7,17482.7,17588.34
10/03/2022,23:00,16320.9,16476.6,16476.6,16632.74
10/03/2022,24:00:00,15425.9,15558.25,15558.25,15789.38
11/03/2022,1:00,14865.6,14881.5,14881.5,14996.42
11/03/2022,2:00,14522.3,14524.8,14524.8,14526.96
11/03/2022,3:00,14421.4,14437.75,14437.75,14462
11/03/2022,4:00,14477.1,14506,14506,14306.88
11/03/2022,5:00,14637.7,14717.15,14717.15,14539.5
11/03/2022,6:00,15187.1,15273.8,15273.8,15158.98
11/03/2022,7:00,16279.5,16403.5,16403.5,16374.98
11/03/2022,8:00,16908.4,17225.15,17225.15,17439.63
11/03/2022,9:00,17170.8,17477.4,17477.4,18043.6
11/03/2022,10:00,16960.4,17286.4,17286.4,17827.66
11/03/2022,11:00,16563.3,17032.15,17032.15,17647.62
11/03/2022,12:00,16311.6,16937.1,16937.1,17961.93
11/03/2022,13:00,16216,16791.45,16791.45,18005.83
11/03/2022,14:00,16132,16703.8,16703.8,17891.37
11/03/2022,15:00,16236.7,16751.35,16751.35,17998.71
11/03/2022,16:00,16190.9,16697.6,16697.6,18081.27
11/03/2022,17:00,16553.9,17372.75,17372.75,18565.72
11/03/2022,18:00,17271.6,17917.8,17917.8,18846.9
11/03/2022,19:00,17922.3,18293.95,18293.95,18874.26
11/03/2022,20:00,17939.9,18208.3,18208.3,18460.97
11/03/2022,21:00,17604.3,17768.55,17768.55,18005.33
11/03/2022,22:00,16969.8,17028.3,17028.3,17317.65
11/03/2022,23:00,16146.9,16218.15,16218.15,16469.56
11/03/2022,24:00:00,15339.9,15452.3,15452.3,15312.91
12/03/2022,1:00,14926,14840.6,14840.6,14594.42
12/03/2022,2:00,14587.8,14598.7,14598.7,14281.85
12/03/2022,3:00,14338.1,14352.2,14352.2,14048.78
12/03/2022,4:00,14368.8,14349.8,14349.8,13876.27
12/03/2022,5:00,14583.4,14536.85,14536.85,13996.36
12/03/2022,6:00,14834.3,14875.1,14875.1,14337.33
12/03/2022,7:00,15525.5,15550.3,15550.3,15078.23
12/03/2022,8:00,15631.9,15879.4,15879.4,15485.49
12/03/2022,9:00,15782.1,16011.95,16011.95,16262.44
12/03/2022,10:00,15883.5,16010.95,16010.95,16525.36
12/03/2022,11:00,15893,16196.6,16196.6,16451.99
12/03/2022,12:00,15799.2,16042.3,16042.3,16506.1
12/03/2022,13:00,15824.3,16043.55,16043.55,16374.43
12/03/2022,14:00,15585.2,15951.55,15951.55,16197.76
12/03/2022,15:00,15563,15625.9,15625.9,16119.52
12/03/2022,16:00,15695.6,15664.45,15664.45,16298.62
12/03/2022,17:00,16324.9,16556.15,16556.15,16755.88
12/03/2022,18:00,16675.3,17376.15,17376.15,17445.54
12/03/2022,19:00,17166.3,18190.45,18190.45,18000.37
12/03/2022,20:00,17185.6,18347.35,18347.35,18159.28
12/03/2022,21:00,16774.4,17984.65,17984.65,17728.13
12/03/2022,22:00,16205.3,17328.15,17328.15,17157.3
12/03/2022,23:00,15499,16506.2,16506.2,16455.57
12/03/2022,24:00:00,14626.3,15579,15579,15798.65
13/03/2022,1:00,15278,15343.45,15343.45,
13/03/2022,3:00,14668.1,14887.25,14887.25,14966.23
13/03/2022,4:00,14482.9,14709.15,14709.15,14716.11
13/03/2022,5:00,14408.3,14544.45,14544.45,14603.07
13/03/2022,6:00,14638.9,14723.85,14723.85,14832.55
13/03/2022,7:00,14702.3,14833.9,14833.9,15098.8
13/03/2022,8:00,14503.5,15033.8,15033.8,15354.58
13/03/2022,9:00,14511,15258,15258,15713.94
13/03/2022,10:00,14205.9,15353,15353,16260.01
13/03/2022,11:00,14044.1,15310.6,15310.6,16432.63
13/03/2022,12:00,14131.2,15356.25,15356.25,16767.08
13/03/2022,13:00,14099.5,15225.2,15225.2,16749.75
13/03/2022,14:00,14468.9,15325.9,15325.9,16496.17
13/03/2022,15:00,14428.7,15156.8,15156.8,16233.65
13/03/2022,16:00,14797,15231.3,15231.3,16533.71
13/03/2022,17:00,15769.9,15812.5,15812.5,16989.18
13/03/2022,18:00,16547.7,16639.75,16639.75,17832.87
13/03/2022,19:00,16674.8,16965.95,16965.95,18081.49
13/03/2022,20:00,17230.6,17493.8,17493.8,18142.91
13/03/2022,21:00,17170.3,17550.45,17550.45,17749.86
13/03/2022,22:00,16710.3,16972.85,16972.85,17125.39
13/03/2022,23:00,16024.3,16201.45,16201.45,16327.55
13/03/2022,24:00:00,15259.2,15357.7,15357.7,15645.44
14/03/2022,1:00,14262.4,14365.7,14365.7,15032.4
14/03/2022,2:00,14171.1,14130.4,14130.4,14855.6
14/03/2022,3:00,13962.7,13904.9,13904.9,14568.36
14/03/2022,4:00,13989.6,13916.9,13916.9,14533.63
14/03/2022,5:00,14142.6,14052.7,14052.7,14605.27
14/03/2022,6:00,14678,14564.55,14564.55,15012.04
14/03/2022,7:00,15758.9,15620.6,15620.6,15992.39
14/03/2022,8:00,16911.3,16837.75,16837.75,17197.02
14/03/2022,9:00,17310.1,17209.3,17209.3,17715.94
14/03/2022,10:00,17232.3,17110.15,17110.15,17480.53
14/03/2022,11:00,16772.8,16787.05,16787.05,17096.92
14/03/2022,12:00,16586.5,16433.4,16433.4,16507.66
14/03/2022,13:00,16375.1,16358.3,16358.3,
14/03/2022,14:00,16208.4,16310.2,16310.2,16152.97
14/03/2022,15:00,15941,16191.7,16191.7,15989.55
14/03/2022,16:00,15730.8,16234.85,16234.85,16168.61
14/03/2022,17:00,16275.4,16509.95,16509.95,16672.63
14/03/2022,18:00,16930.8,17313.2,17313.2,17417.97
14/03/2022,19:00,17293.3,17495.8,17495.8,17570.56
14/03/2022,20:00,17745,17827.4,17827.4,17984.53
14/03/2022,21:00,17782.9,17759.7,17759.7,17837.99
14/03/2022,22:00,17005.7,16935.5,16935.5,17088.62
14/03/2022,23:00,16183,16029.2,16029.2,16196
14/03/2022,24:00:00,15184.6,15027.45,15027.45,15589.11
15/03/2022,1:00,14649.1,14498.55,14498.55,14758.08
15/03/2022,2:00,14349.2,14161.35,14161.35,14304.8
15/03/2022,3:00,14064.2,13912.95,13912.95,13947.17
15/03/2022,4:00,14071.6,13984.15,13984.15,14011.12
15/03/2022,5:00,14222.8,14098.7,14098.7,14169.64
15/03/2022,6:00,14774.3,14604.35,14604.35,14691.4
15/03/2022,7:00,15737.5,15684.1,15684.1,15705.38
15/03/2022,8:00,17082,16972.25,16972.25,16891.95
15/03/2022,9:00,17475,17549.95,17549.95,17614
15/03/2022,10:00,17338.3,17555.1,17555.1,17494.12
15/03/2022,11:00,16873.3,17427.6,17427.6,17511.98
15/03/2022,12:00,16627.1,17179.55,17179.55,17321.38
15/03/2022,13:00,16462.6,16989.65,16989.65,17339.78
15/03/2022,14:00,16272.5,16784.95,16784.95,17276.2
15/03/2022,15:00,15966.6,16692.2,16692.2,17349.22
15/03/2022,16:00,15857,16672.6,16672.6,17430.63
15/03/2022,17:00,16314.1,17018.1,17018.1,17535.16
15/03/2022,18:00,16966.2,17636.4,17636.4,17594.06
15/03/2022,19:00,17320,17635,17635,17598.37
15/03/2022,20:00,17779.9,17972.55,17972.55,17886.58
15/03/2022,21:00,17863.5,17765.95,17765.95,17853.6
15/03/2022,22:00,17145.8,16985.3,16985.3,17227.46
15/03/2022,23:00,16283.9,16043.4,16043.4,16314.83
15/03/2022,24:00:00,15284.1,15179.75,15179.75,15433.55
16/03/2022,1:00,14607.4,14498,14498,14799.37
16/03/2022,2:00,14290.1,14129.7,14129.7,14320.03
16/03/2022,3:00,14003,13885.65,13885.65,14032.21
16/03/2022,4:00,13959.4,13878,13878,13924.08
16/03/2022,5:00,14056.9,13928.35,13928.35,14069.99
16/03/2022,6:00,14549.7,14424,14424,14505.84
16/03/2022,7:00,15606.1,15490,15490,15731.79
16/03/2022,8:00,16872,16660.75,16660.75,16886.14
16/03/2022,9:00,17167.8,17017.1,17017.1,17327.11
16/03/2022,10:00,17040,16854.5,16854.5,17337.67
16/03/2022,11:00,16570.2,16594.7,16594.7,17213.68
16/03/2022,12:00,16467.2,16350.15,16350.15,16694.44
16/03/2022,13:00,16302.9,16228.65,16228.65,16171.4
16/03/2022,14:00,16082.1,15958.55,15958.55,
16/03/2022,15:00,15701.6,15786.4,15786.4,15401.13
16/03/2022,16:00,15674.6,15831.7,15831.7,15436.97
16/03/2022,17:00,16037.6,16260.05,16260.05,15983.61
16/03/2022,18:00,16599.2,16945.35,16945.35,16667.64
16/03/2022,19:00,17046.8,17073.55,17073.55,17026.14
16/03/2022,20:00,17572.3,17445.6,17445.6,17252.73
16/03/2022,21:00,17648.2,17361.2,17361.2,16900.02
16/03/2022,22:00,16849.9,16543.95,16543.95,16335.3
16/03/2022,23:00,16052.7,15639.45,15639.45,15500.73
16/03/2022,24:00:00,15095.4,14726.85,14726.85,14529.31
17/03/2022,1:00,14155,13995.4,13995.4,13917.36
17/03/2022,2:00,13675.3,13545.8,13545.8,13611.24
17/03/2022,3:00,13356.2,13233.5,13233.5,13437.5
17/03/2022,4:00,13343.9,13247.6,13247.6,13437.77
17/03/2022,5:00,13419.6,13341.5,13341.5,13529.19
17/03/2022,6:00,13974.3,13821.9,13821.9,14015.86
17/03/2022,7:00,15091.4,14901.95,14901.95,15071.52
17/03/2022,8:00,16555.5,15969.15,15969.15,16118.76
17/03/2022,9:00,16805.8,16228.55,16228.55,16353.03
17/03/2022,10:00,16676.7,16035.05,16035.05,15886.84
17/03/2022,11:00,16302,15793,15793,15245.01
17/03/2022,12:00,16307.8,15590.8,15590.8,14899.68
17/03/2022,13:00,16297.3,15545.75,15545.75,14591.35
17/03/2022,14:00,16122.6,15336.35,15336.35,14302.3
17/03/2022,15:00,15867.8,15232.9,15232.9,14145.27
17/03/2022,16:00,15917.1,15315.4,15315.4,14262.73
17/03/2022,17:00,16246.6,15525.15,15525.15,14585.81
17/03/2022,18:00,16640,16141.5,16141.5,15335.18
17/03/2022,19:00,16875.2,16431.05,16431.05,15551.55
17/03/2022,20:00,17353.3,16759.9,16759.9,16034.92
17/03/2022,21:00,17429,16780.8,16780.8,16254.24
17/03/2022,22:00,16646.9,16044.3,16044.3,15840.55
17/03/2022,23:00,15874.3,15230.9,15230.9,14968.43
17/03/2022,24:00:00,14943.7,14322.55,14322.55,14144.23
18/03/2022,1:00,13746.8,13717.1,13717.1,13508.72
18/03/2022,2:00,13026.8,13245.15,13245.15,13140.58
18/03/2022,3:00,12791.9,12950.85,12950.85,12792.45
18/03/2022,4:00,12866.9,12937.9,12937.9,12730.42
18/03/2022,5:00,12871.8,13049.35,13049.35,12723.65
18/03/2022,6:00,13536.3,13638.7,13638.7,13455.87
18/03/2022,7:00,14720.9,14758.65,14758.65,14609.71
18/03/2022,8:00,16291.7,15858.5,15858.5,15658.49
18/03/2022,9:00,16493.7,16209.4,16209.4,16181.46
18/03/2022,10:00,16312.8,16194.2,16194.2,16540.73
18/03/2022,11:00,16065.5,16144.4,16144.4,16215.36
18/03/2022,12:00,15946.5,16037.3,16037.3,15969.56
18/03/2022,13:00,15898.9,15828.9,15828.9,15752.23
18/03/2022,14:00,15724.7,15639.1,15639.1,15470.73
18/03/2022,15:00,15357.1,15271.6,15271.6,15247.57
18/03/2022,16:00,15242,15066.15,15066.15,15275.46
18/03/2022,17:00,15442.8,15344.15,15344.15,15643.4
18/03/2022,18:00,15928.9,15822.35,15822.35,15970.04
18/03/2022,19:00,16359,16191,16191,15723.88
18/03/2022,20:00,16803,16427.5,16427.5,15980.13
18/03/2022,21:00,16884.2,16432.45,16432.45,15951.29
18/03/2022,22:00,16215.7,15684.8,15684.8,15542.48
18/03/2022,23:00,15526.8,15034.25,15034.25,14959.74
18/03/2022,24:00:00,14609.8,14141.05,14141.05,14075.92
19/03/2022,1:00,13097.4,13002.35,13002.35,13173.19
19/03/2022,2:00,13008.8,12717.75,12717.75,12842.62
19/03/2022,3:00,12905.1,12413.2,12413.2,12641.63
19/03/2022,4:00,12708.2,12363.3,12363.3,12285.1
19/03/2022,5:00,12769,12390.7,12390.7,12464.32
19/03/2022,6:00,12830.1,12786.05,12786.05,12830.61
19/03/2022,7:00,13146.1,13183.2,13183.2,13501.73
19/03/2022,8:00,13999.9,13791.5,13791.5,13934.6
19/03/2022,9:00,14641.2,14551.3,14551.3,14893.81
19/03/2022,10:00,15086.4,15312.2,15312.2,15529.79
19/03/2022,11:00,14790.5,15434.25,15434.25,15880.08
19/03/2022,12:00,14913,15485.85,15485.85,16344.34
19/03/2022,13:00,15034.8,15689.6,15689.6,16281.24
19/03/2022,14:00,14805.2,15358.75,15358.75,16051.09
19/03/2022,15:00,14634.4,14742.15,14742.15,15670.55
19/03/2022,16:00,14535.2,14099.1,14099.1,15626.92
19/03/2022,17:00,14377.9,14146.3,14146.3,15798.46
19/03/2022,18:00,14817.6,14873.35,14873.35,16111.48
19/03/2022,19:00,15199.2,15292.2,15292.2,15750.38
19/03/2022,20:00,15658.5,15640.6,15640.6,15884.67
19/03/2022,21:00,15631.1,15604.45,15604.45,15677.29
19/03/2022,22:00,15123,14965.95,14965.95,15276.66
19/03/2022,23:00,14621.2,14511,14511,14548.31
19/03/2022,24:00:00,13963.1,13560.65,13560.65,13787.02
20/03/2022,1:00,12695.1,12837.35,12837.35,13245.96
20/03/2022,2:00,12252.1,12296.9,12296.9,12764.02
20/03/2022,3:00,12128.6,12145.35,12145.35,12625.61
20/03/2022,4:00,11945.1,12013.75,12013.75,12611.09
20/03/2022,5:00,12104.6,12149.95,12149.95,12600.23
20/03/2022,6:00,12445.3,12475.9,12475.9,12738.08
20/03/2022,7:00,12885.7,12930.8,12930.8,13191.88
20/03/2022,8:00,13630,13440.75,13440.75,13797.57
20/03/2022,9:00,14022.5,14021.65,14021.65,14453.61
20/03/2022,10:00,14314,14611.7,14611.7,14797.48
20/03/2022,11:00,14425.9,14840.85,14840.85,14875.66
20/03/2022,12:00,14609.2,14852.9,14852.9,14697.86
20/03/2022,13:00,14553.5,14754.95,14754.95,14199.84
20/03/2022,14:00,14639.6,14391.45,14391.45,13814.71
20/03/2022,15:00,14341.4,13841.1,13841.1,13324.56
20/03/2022,16:00,14413.8,14073.85,14073.85,13381.05
20/03/2022,17:00,14765.5,14475.85,14475.85,13856.67
20/03/2022,18:00,15474.4,15316.95,15316.95,14486.37
20/03/2022,19:00,15784.9,15658.8,15658.8,15021.75
20/03/2022,20:00,16502.3,16135.1,16135.1,15875.65
20/03/2022,21:00,16531.3,16365.3,16365.3,16206.86
20/03/2022,22:00,15918.6,15827.3,15827.3,15734.79
20/03/2022,23:00,15101.6,14999.9,14999.9,15102.71
20/03/2022,24:00:00,14377.5,14071.45,14071.45,14238.23
21/03/2022,1:00,13396.8,13323.4,13323.4,13543.95
21/03/2022,2:00,12964.1,12934.65,12934.65,13106.98
21/03/2022,3:00,12719.4,12769.25,12769.25,13266.52
21/03/2022,4:00,12880,12848.25,12848.25,13228.01
21/03/2022,5:00,13097.5,13073.5,13073.5,13283.31
21/03/2022,6:00,13688.7,13637.95,13637.95,13870.58
21/03/2022,7:00,14915.5,14840.75,14840.75,15187.52
21/03/2022,8:00,16202.7,16052.95,16052.95,16435.54
21/03/2022,9:00,16522.2,16290.15,16290.15,16526.12
21/03/2022,10:00,16351.3,16021.1,16021.1,15535.83
21/03/2022,11:00,16011.1,15632.5,15632.5,15059.62
21/03/2022,12:00,15948.9,15420.5,15420.5,14596.92
21/03/2022,13:00,15894,15270.8,15270.8,14540.46
21/03/2022,14:00,15746.7,15170.1,15170.1,14520.72
21/03/2022,15:00,15415.9,14826,14826,14365.07
21/03/2022,16:00,15536.9,14937.25,14937.25,14536.1
21/03/2022,17:00,15955.7,15311.1,15311.1,14935.39
21/03/2022,18:00,16580.8,16071.55,16071.55,15944.88
21/03/2022,19:00,16851.5,16524.45,16524.45,16515.19
21/03/2022,20:00,17323.6,16976.6,16976.6,16894.55
21/03/2022,21:00,17432.4,17117.4,17117.4,16932.74
21/03/2022,22:00,16743.8,16457.2,16457.2,16266.99
21/03/2022,23:00,15824.8,15508.05,15508.05,15469.74
21/03/2022,24:00:00,14838.5,14533.55,14533.55,14628.23
22/03/2022,1:00,13901.3,13846.9,13846.9,14012.46
22/03/2022,2:00,13529.6,13536.8,13536.8,13507.38
22/03/2022,3:00,13314.7,13352.85,13352.85,13423.94
22/03/2022,4:00,13338.6,13385.85,13385.85,13447.1
22/03/2022,5:00,13479.2,13573.15,13573.15,13648.17
22/03/2022,6:00,14037.6,14123.2,14123.2,13971.86
22/03/2022,7:00,15258.1,15315.7,15315.7,15181.88
22/03/2022,8:00,16404.6,16501.3,16501.3,16428.27
22/03/2022,9:00,16644.1,16713.95,16713.95,16626.65
22/03/2022,10:00,16336.1,16383.7,16383.7,15970.02
22/03/2022,11:00,15905,16078.85,16078.85,15246.9
22/03/2022,12:00,15811,15614.35,15614.35,15167.91
22/03/2022,13:00,15692.7,15502.3,15502.3,15227.6
22/03/2022,14:00,15519.6,15264.95,15264.95,15485.75
22/03/2022,15:00,15326.1,15002.7,15002.7,15430.84
22/03/2022,16:00,15222,14979.55,14979.55,15558.06
22/03/2022,17:00,15704.2,15336.7,15336.7,
22/03/2022,18:00,16369.8,16041.9,16041.9,16353.31
22/03/2022,19:00,16631.2,16401.4,16401.4,16550.42
22/03/2022,20:00,17171.7,16924,16924,16981.55
22/03/2022,21:00,17344.7,17094.75,17094.75,16973.17
22/03/2022,22:00,16700,16483.15,16483.15,16305.75
22/03/2022,23:00,15788.6,15439.5,15439.5,15340.94
22/03/2022,24:00:00,14791.8,14420.9,14420.9,14271.22
23/03/2022,1:00,13892.8,13785.25,13785.25,13694.55
23/03/2022,2:00,13559.5,13392.05,13392.05,13218.35
23/03/2022,3:00,13269.1,13162.95,13162.95,13124.71
23/03/2022,4:00,13131.4,13137.45,13137.45,13268.26
23/03/2022,5:00,13296.9,13298.05,13298.05,13448.5
23/03/2022,6:00,13820,13767.85,13767.85,13902.86
23/03/2022,7:00,14895.3,14905.2,14905.2,15137.23
23/03/2022,8:00,16384.5,16108.85,16108.85,16179.7
23/03/2022,9:00,16749.6,16709.3,16709.3,17200.24
23/03/2022,10:00,16419.3,16597.8,16597.8,17269.46
23/03/2022,11:00,16014.9,16365.8,16365.8,17240.67
23/03/2022,12:00,15908.3,16265.5,16265.5,17161.14
23/03/2022,13:00,15821.6,16099.6,16099.6,16550.97
23/03/2022,14:00,15673.4,16047.7,16047.7,16417.61
23/03/2022,15:00,15525.9,16043.15,16043.15,16418.17
23/03/2022,16:00,15420.9,16228,16228,16433.97
23/03/2022,17:00,15798.3,16765.95,16765.95,16953.61
23/03/2022,18:00,16377.3,17231.75,17231.75,17671.38
23/03/2022,19:00,16630,17377.3,17377.3,17881.58
23/03/2022,20:00,17099.7,17612.8,17612.8,18106.6
23/03/2022,21:00,17266.7,17571.85,17571.85,17689.92
23/03/2022,22:00,16624.7,16732.85,16732.85,17193.81
23/03/2022,23:00,15734.5,15763.95,15763.95,16532.08
23/03/2022,24:00:00,14776,14741.75,14741.75,15395.94
24/03/2022,1:00,13944.7,13855.05,13855.05,14691.36
24/03/2022,2:00,13375.2,13317.85,13317.85,13811.29
24/03/2022,3:00,13148.7,13003.5,13003.5,13494.66
24/03/2022,4:00,13174.4,12970.9,12970.9,13292.22
24/03/2022,5:00,13243.1,13015.15,13015.15,13505.06
24/03/2022,6:00,13687.9,13508.3,13508.3,14036.99
24/03/2022,7:00,14839.3,14633.5,14633.5,15155.73
24/03/2022,8:00,16339.2,15762.9,15762.9,16400.72
24/03/2022,9:00,16780.9,16185.35,16185.35,16800.83
24/03/2022,10:00,16684.8,16154.75,16154.75,16681.16
24/03/2022,11:00,16257.2,15999.05,15999.05,16420.01
24/03/2022,12:00,16157.2,15862.6,15862.6,16403.45
24/03/2022,13:00,16039.1,15757.65,15757.65,16144.28
24/03/2022,14:00,15844.4,15604.1,15604.1,16039.26
24/03/2022,15:00,15607.9,15283.2,15283.2,16014.23
24/03/2022,16:00,15495.2,15313.65,15313.65,15912.59
24/03/2022,17:00,15838.1,15686.8,15686.8,16272.03
24/03/2022,18:00,16368.5,16161.7,16161.7,16686.95
24/03/2022,19:00,16516.1,16273.55,16273.55,16632.38
24/03/2022,20:00,16931.5,16419.6,16419.6,16869.17
24/03/2022,21:00,16971,16607,16607,16940.37
24/03/2022,22:00,16421.2,15986.2,15986.2,16288.43
24/03/2022,23:00,15583.3,15169.35,15169.35,15501.86
